车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
哈弗H8 2017款 2.0T 汽油两驱智享型,准新车,¥16.60,新车指导价21.60万(含税),2018-11,0.39万公里,国五,2.0,0次过户,2020-11,2019-11,已过期,2.0T 252马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/yibin/c8c6f656f8867901x.htm
东风风行 菱智 2018款 M3 1.5L 5座特惠版,降价急售,¥4.45,新车指导价6.10万(含税),2018-07,1.69万公里,国五,1.5,0次过户,2020-7,2019-6,已过期,1.5L 116马力 L4,5档手动变速箱(MT),https://www.guazi.com/gy/70ab5cc7bdf42b62x.htm
宝骏530 2018款 1.8L 自动精英型,准新车,¥7.00,新车指导价9.70万(含税),2018-06,1.39万公里,国五,1.8,0次过户,2020-6,2019-6,已过期,1.8L 137马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/handan/2150d92bf037a614x.htm
现代 瑞纳 2010款 三厢 1.4L 手动舒适型GS,严选车,¥3.05,新车指导价8.60万(含税),2013-11,7.91万公里,国四,1.4,0次过户,2019-11,2019-12,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/d9e1b6e3897f89eex.htm
宝马3系 2016款 320Li 时尚型,降价急售,¥22.00,新车指导价38.00万(含税),2016-01,4.64万公里,国五,2.0,1次过户,2020-1,2020-1,已过期,2.0T 184马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/xa/56b651bc1b89d465x.htm
标致408 2016款 1.6T 自动豪华版,0过户,¥9.80,新车指导价17.60万(含税),2017-01,3.77万公里,国五,1.6,0次过户,2021-1,2020-1,已过期,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/yichang/ac611d8f7475a989x.htm
日产 逍客 2015款 2.0XL 酷火 CVT 2WD,降价急售,¥9.40,新车指导价18.10万(含税),2015-06,4.11万公里,国五,2.0,0次过户,2019-6,2019-6,已过期,2.0L 144马力 L4,6档无级变速箱(CVT),https://www.guazi.com/cc/bb7b881de9955d91x.htm
五菱宏光 2013款 1.5L  S舒适型,严选车,¥2.68,新车指导价7.10万(含税),2013-08,8.23万公里,国四,1.5,2次过户,2019-8,2020-3,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/huizhou/1e6a98ffdbb7ab11x.htm
大众 桑塔纳 2013款 1.6L 手动舒适版,0过户,¥4.90,新车指导价11.30万(含税),2014-05,6.87万公里,国四,1.6,0次过户,2020-5,2019-4,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/hf/990b81f1d20faa66x.htm
猎豹CS10 2017款 2.0T 自动都市型,,¥6.90,新车指导价13.00万(含税),2017-02,2.87万公里,国五,2.0,1次过户,2021-2,2020-3,已过期,2.0T 177马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sy/d9eec1fbfa80a090x.htm
标致408 2015款 1.2T 自动豪华版,0过户,¥9.50,新车指导价16.50万(含税),2015-04,4.09万公里,国五,1.2,0次过户,2019-7,2019-7,已过期,1.2T 136马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/quanzhou/071a30c2dd4a29d9x.htm
DS 7 2018款 45THP 歌剧院版,降价急售,¥25.00,新车指导价33.60万(含税),2018-06,1.76万公里,国五,1.6,0次过户,2020-6,2019-5,已过期,1.6T 220马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/sz/294ee21b95431b26x.htm
大众 帕萨特 2017款 330TSI DSG御尊版,降价急售,¥19.50,新车指导价26.50万(含税),2017-11,2.56万公里,国五,1.8,0次过户,2019-11,2019-11,已过期,1.8T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/nmg/f342d10a20b8d026x.htm
长城C30 2015款 1.5L AMT舒适型,降价急售,¥3.98,新车指导价7.80万(含税),2015-07,1.73万公里,国四,1.5,0次过户,2019-7,2019-10,已过期,1.5L 106马力 L4,6档机械式自动变速箱(AMT),https://www.guazi.com/hrb/c748c57f5a48feb3x.htm
奔驰GLE级AMG 3.0  GLE 43,0过户,¥80.20,,2017-08,4.61万公里,国五,3.0,0次过户,2019-8,2019-8,2019-8,-,-,https://www.guazi.com/sz/7ad240dde02135eax.htm
荣威ei6 2017款 45T 混动互联智尊版,降价急售,¥13.40,新车指导价23.40万(含税),2018-07,0.53万公里,国五,1.0,0次过户,2020-7,2019-6,已过期,1.0T 125马力 L3,2档自动变速箱(AT),https://www.guazi.com/sz/01e2de08c99a5f82x.htm
大众 2018款 途安L 280TSI 自动舒雅版 6座,准新车,¥14.60,新车指导价19.50万(含税),2018-05,2.25万公里,国五,1.4,0次过户,2020-5,2020-5,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/langfang/6a4bbb8a1f78f3cax.htm
日产 轩逸 2016款 1.6XV CVT智享版,降价急售,¥9.00,新车指导价15.20万(含税),2016-08,4.47万公里,国五,1.6,0次过户,2020-8,2019-8,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/cc/72ea16f70da3c515x.htm
大众 速腾 2014款 改款 1.4TSI 自动豪华型,降价急售,¥10.50,新车指导价18.20万(含税),2014-08,3.68万公里,国四,1.4,0次过户,2020-8,2019-8,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/quanzhou/c63e47bd0ba18478x.htm
宝马X3 2018款 xDrive30i 尊享型 M运动套装,准新车,¥44.00,新车指导价63.60万(含税),2018-06,1.63万公里,国五,2.0,0次过户,2020-6,2019-6,已过期,2.0T 252马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/cd/29998520340eea42x.htm
三菱 帕杰罗 2016款 3.0L 自动豪华版 国V(进口),降价急售,¥27.50,新车指导价42.30万(含税),2017-06,4.13万公里,国五,3.0,0次过户,2021-6,2020-1,2020-1,3.0L 174马力 V6,5档手自一体变速箱(AT),https://www.guazi.com/langfang/8213ed2c64df8266x.htm
标致3008 2013款 2.0L 手动经典版,降价急售,¥6.98,新车指导价17.30万(含税),2014-10,4.59万公里,国五,2.0,0次过户,2020-10,2019-10,已过期,2.0L 147马力 L4,5档手动变速箱(MT),https://www.guazi.com/km/d451a69f0b3006c2x.htm
丰田 雷凌 2017款 改款 185T CVT精英版,准新车,¥10.28,新车指导价13.50万(含税),2018-01,1.92万公里,国五,1.2,0次过户,2020-1,2020-1,已过期,1.2T 116马力 L4,8档无级变速箱(CVT),https://www.guazi.com/wenzhou/d9305564350e0998x.htm
MINI Clubman 2011款 1.6L COOPER Fun,,¥12.80,新车指导价31.40万(含税),2014-06,3.73万公里,国四,1.6,1次过户,2020-6,2019-6,已过期,1.6L 120马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xm/4a0a0b3a64039bd5x.htm
雪佛兰 迈锐宝 2012款 2.0L 自动豪华版,降价急售,¥7.10,新车指导价19.50万(含税),2012-04,9.71万公里,国四,2.0,0次过户,2020-4,2019-9,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/7ce72660cabfa316x.htm
别克 英朗 2015款 15N 自动豪华型,严选车,¥7.29,新车指导价14.90万(含税),2015-12,2.48万公里,国五,1.5,0次过户,2019-12,2019-11,已过期,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/10c5cfedec89ca71x.htm
斯柯达 速派 2013款 1.8TSI 自动名仕版,降价急售,¥9.00,新车指导价22.10万(含税),2014-10,5.72万公里,国五,1.8,0次过户,2022-10,2019-10,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/5dfe80e25742b6e6x.htm
日产 天籁 2016款 改款 2.0L XL舒适版,0过户,¥15.00,新车指导价20.30万(含税),2017-12,2.81万公里,国五,2.0,0次过户,2019-12,2019-12,已过期,2.0L 150马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/cd/f2cffadec2e3de40x.htm
现代 瑞纳 2014款 1.4L 自动智能型GLS,严选车,4.74,原价4.87万,2015-07,5.6万公里,国四,1.4,0次过户,2019-7,2019-6,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/gz/0527f3116d6113e1x.htm
猎豹CS10 2015款 2.0T 手动风尚型,降价急售,¥5.21,新车指导价11.50万(含税),2015-09,5.11万公里,国四,2.0,0次过户,2019-9,2019-9,已过期,2.0T 177马力 L4,6档手动变速箱(MT),https://www.guazi.com/su/0c6d3d7424f520d6x.htm
众泰T600 2014款 1.5T 手动尊贵型,严选车,¥4.07,新车指导价10.70万(含税),2015-10,2.51万公里,国五,1.5,0次过户,2019-10,2019-9,已过期,1.5T 162马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/014dae634bcb3a82x.htm
马自达 昂克赛拉 2016款 三厢 1.5L 自动舒适型,0过户,¥10.00,新车指导价13.70万(含税),2016-09,6.07万公里,国五,1.5,0次过户,2020-9,2019-9,已过期,1.5L 117马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/b85d37eace1011f5x.htm
众泰T600 2015款 1.5T 手动精英型,严选车,¥3.07,新车指导价8.70万(含税),2016-01,13.3万公里,国五,1.5,0次过户,2020-1,2020-1,已过期,1.5T 162马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/af89c49621e6b9d3x.htm
传祺GS5 2013款 1.8T 自动四驱五周年纪念版,严选车,5.18,原价5.93万,2014-08,13.56万公里,国四,1.8,0次过户,2020-8,2019-7,已过期,1.8T 177马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/dg/ee3c11c1c6b47269x.htm
Smart smart fortwo 2012款 1.0 MHD 硬顶舒适版,0过户,¥6.15,新车指导价13.90万(含税),2015-06,5.12万公里,国四,1.0,0次过户,2019-6,2019-6,已过期,1.0L 70马力 L3,5档机械式自动变速箱(AMT),https://www.guazi.com/dl/01634fc64c54901bx.htm
大众 迈腾 2013款 1.8TSI 尊贵型,严选车,11.20,原价11.97万,2014-10,11.6万公里,国四,1.8,0次过户,2020-10,2019-9,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dg/81eb08e204035f04x.htm
宝马X1 2014款 xDrive20i 运动设计套装,降价急售,¥19.70,新车指导价43.20万(含税),2015-03,6.32万公里,国五,2.0,0次过户,2021-3,2020-3,2020-3,2.0T 184马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/cc/fc0d0cf8c147055bx.htm
荣威360 2015款 20T TST尊享版,严选车,¥5.25,新车指导价11.70万(含税),2016-01,5.41万公里,国五,1.4,0次过户,2020-1,2019-12,已过期,1.4T 156马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sz/4ba2541c216cea6bx.htm
起亚 狮跑 2012款 2.0L 手动两驱版GL,降价急售,¥6.26,新车指导价17.30万(含税),2014-10,5.98万公里,国四,2.0,0次过户,2020-10,2019-10,已过期,2.0L 142马力 L4,5档手动变速箱(MT),https://www.guazi.com/jn/c69bf878b1ed3ea5x.htm
大众POLO 2014款 1.6L 自动舒适版,严选车,¥5.73,新车指导价11.30万(含税),2015-07,2.27万公里,国五,1.6,0次过户,2019-7,2019-7,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/ca910ecd1ba90a45x.htm
现代 全新胜达 2013款 2.0T 自动四驱顶级型,严选车,¥10.43,新车指导价33.60万(含税),2013-01,3.99万公里,国四,2.0,2次过户,2020-1,2020-1,已过期,2.0T 245马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/fc934993569ddeb1x.htm
别克 英朗 2015款 15N 自动进取型,严选车,¥5.84,新车指导价13.00万(含税),2015-12,6.95万公里,国五,1.5,0次过户,2019-12,2020-1,已过期,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/670b86ba8d4a6696x.htm
现代 瑞纳 2014款 1.4L 自动智能型GLS,0过户,¥4.98,新车指导价9.40万(含税),2016-08,4.94万公里,国五,1.4,0次过户,2020-8,2019-8,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/sz/08ab332a7b07c79dx.htm
传祺GS5 2012款 2.0L 手动两驱舒适版,降价急售,¥4.35,新车指导价13.40万(含税),2014-07,9.47万公里,国四,2.0,0次过户,2020-7,2019-7,已过期,2.0L 147马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/b1ff6c2b64b4209dx.htm
斯巴鲁 森林人 2009款 2.5XS 豪华导航版,降价急售,¥7.60,新车指导价31.50万(含税),2010-01,10.18万公里,国四,2.5,1次过户,2020-1,2019-8,已过期,2.5L 172马力 H4,4档手自一体变速箱(AT),https://www.guazi.com/wh/f2537a66e370093bx.htm
丰田 卡罗拉 2013款 特装版 1.6L 自动至酷型GL,严选车,¥6.80,新车指导价15.30万(含税),2014-06,7.47万公里,国四,1.6,0次过户,2020-6,2020-6,已过期,1.6L 122马力 L4,4档自动变速箱(AT),https://www.guazi.com/sz/0f31f9693d79bea8x.htm
大众 高尔夫 2016款 230TSI 自动豪华型,0过户,¥12.50,新车指导价18.00万(含税),2016-10,1.07万公里,国五,1.4,0次过户,2020-10,2019-10,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/su/455cb93246ea2425x.htm
中华V3 2015款 1.5L 手动舒适型,严选车,¥3.34,新车指导价7.50万(含税),2016-01,4.61万公里,国五,1.5,0次过户,2020-1,2020-1,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/4365210362bc09aex.htm
大众 高尔夫 2016款 230TSI 自动豪华型,严选车,9.77,原价10万,2016-09,3.28万公里,国五,1.4,0次过户,2020-9,2019-9,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sz/d0e0ddf7993fe090x.htm
日产 轩逸 2016款 1.6XL  CVT尊享版,严选车,8.76,原价8.98万,2017-11,5.69万公里,国五,1.6,0次过户,2019-11,2019-11,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/zhongshan/9e5243e547a29cbex.htm
哈弗H2 2015款 1.5T 自动两驱精英版,严选车,¥6.22,新车指导价12.70万(含税),2015-10,5.02万公里,国五,1.5,0次过户,2019-10,2019-9,已过期,1.5T 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/19240df1d002d3fbx.htm
标致3008 2013款 1.6THP 自动至尚版,严选车,¥8.18,新车指导价23.30万(含税),2014-02,6.08万公里,国四,1.6,0次过户,2020-2,2020-2,已过期,1.6T 163马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zhongshan/020c611a0ec80565x.htm
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,0过户,¥6.25,新车指导价13.70万(含税),2014-03,7.08万公里,国四,1.6,0次过户,2020-4,2020-3,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/su/53c3e2163d8ddbdex.htm
奥迪Q5 2016款 40 TFSI 技术型,,¥26.00,新车指导价46.40万(含税),2016-07,3.44万公里,国五,2.0,1次过户,2020-7,2019-10,已过期,2.0T 224马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/wh/880a7f0c54f70a77x.htm
斯巴鲁 森林人 2013款 2.0i 自动豪华版,0过户,¥11.45,新车指导价27.70万(含税),2013-12,11.8万公里,国四,2.0,0次过户,2019-12,2019-12,已过期,2.0L 150马力 H4,6档无级变速箱(CVT),https://www.guazi.com/xm/8f98317fa4245b54x.htm
江淮 瑞风S3 2016款 1.5L 手动豪华智能型,严选车,¥4.06,新车指导价8.10万(含税),2016-01,1.66万公里,国五,1.5,0次过户,2020-1,2020-1,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/sz/09355e875227679dx.htm
长安CS75 2014款 2.0L 手动豪华型 国IV,严选车,¥4.87,新车指导价12.80万(含税),2014-07,4.78万公里,国四,2.0,1次过户,2020-7,2020-2,已过期,2.0L 158马力 L4,6档手动变速箱(MT),https://www.guazi.com/foshan/30b5684661a6f92fx.htm
大众 朗逸 2015款 1.6L 自动豪华版,严选车,¥8.02,新车指导价16.30万(含税),2016-03,4.98万公里,国五,1.6,0次过户,2020-3,2019-12,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/b39531a752bb3dfbx.htm
众泰T600 2015款 1.5T 手动豪华型,严选车,¥3.56,新车指导价9.40万(含税),2015-12,6.84万公里,国五,1.5,0次过户,2019-12,2020-6,已过期,1.5T 162马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/67cd89091bfb6c69x.htm
吉利 帝豪 2016款 三厢 1.5L 手动向上版,严选车,¥4.09,新车指导价8.70万(含税),2016-06,2.65万公里,国五,1.5,0次过户,2020-6,2019-6,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/faeb7b1a7078fd80x.htm
福特 福睿斯 2015款 1.5L 手动时尚型,严选车,4.51,原价4.8万,2015-08,4.48万公里,国五,1.5,0次过户,2019-8,2019-7,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/1aaa67117dac78c4x.htm
别克 威朗 2015款 三厢 15S 手动领先型,严选车,6.12,原价6.35万,2016-01,2.89万公里,国五,1.5,0次过户,2020-1,2019-12,已过期,1.5L 118马力 L4,6档手动变速箱(MT),https://www.guazi.com/sz/c563e9e4d8eecb00x.htm
现代 瑞纳 2014款 1.4L 手动智能型GLS,严选车,3.60,原价3.74万,2015-09,7.27万公里,国五,1.4,0次过户,2019-9,2019-5,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/2f6b9c2a8efba897x.htm
标致301 2014款 1.6L 手动豪华版,降价急售,¥4.10,新车指导价10.40万(含税),2014-03,6.14万公里,国四,1.6,1次过户,2020-3,2020-3,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/f7c3f800e5c5a672x.htm
别克 君威 2009款 2.0L 精英版,降价急售,¥5.45,新车指导价21.70万(含税),2011-10,11.73万公里,国四,2.0,1次过户,2019-10,2019-11,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/8f05b68e49a560b7x.htm
比亚迪G5 2014款 1.5TI 手动尊贵型,严选车,¥3.58,新车指导价9.30万(含税),2015-04,5.65万公里,国五,1.5,0次过户,2021-4,2020-4,已过期,1.5T 154马力 L4,6档手动变速箱(MT),https://www.guazi.com/sz/1d463836f4b27a77x.htm
福特 蒙迪欧 2013款 2.0L GTDi200豪华型,降价急售,¥12.69,新车指导价24.20万(含税),2015-12,6.47万公里,国四,2.0,0次过户,2019-12,2019-12,已过期,2.0T 203马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/yibin/887ed0916c3b1696x.htm
众泰Z700 2016款 1.8T 手动典雅型,降价急售,¥5.99,新车指导价11.90万(含税),2017-02,3.23万公里,国五,1.8,1次过户,2021-2,2020-2,2019-8,1.8T 177马力 L4,5档手动变速箱(MT),https://www.guazi.com/jn/85ed512e70d83c7bx.htm
长安CS75 2017款 尚酷版 1.5T 自动锋悦型,严选车,6.91,原价7.46万,2017-07,2.26万公里,国五,1.5,0次过户,2019-7,2019-7,已过期,1.5T 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/a601069fb87c657cx.htm
雪佛兰 景程 2011款 1.8 舒适版 AT,降价急售,¥4.10,新车指导价15.20万(含税),2011-08,4.57万公里,国四,1.8,0次过户,2019-8,2019-8,2019-8,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/eaec1cea4a099aeax.htm
传祺GA3 2013款 1.6L 手动豪华ESP版,严选车,¥3.60,新车指导价9.40万(含税),2014-08,2.11万公里,国四,1.6,0次过户,2020-8,2019-8,已过期,1.6L 122马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/c8dc4cc5d152e991x.htm
雪佛兰 科鲁兹 2015款 1.4T DCG旗舰版,严选车,¥7.47,新车指导价18.40万(含税),2015-04,3.61万公里,国五,1.4,0次过户,2021-4,2020-4,2020-4,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sz/36d0868ffa9a1deax.htm
雪佛兰 科鲁兹 2015款 掀背 1.6L 自动舒适版,严选车,5.80,原价6.06万,2015-12,3.32万公里,国五,1.6,0次过户,2019-12,2019-11,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/18a56dc61a732e96x.htm
长安 奔奔 2015款 1.4L IMT尊贵型 国IV,降价急售,¥3.26,新车指导价6.20万(含税),2016-01,2.26万公里,国五,1.4,1次过户,2020-1,2020-1,2019-1,1.4L 101马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/xm/408350ff3409090fx.htm
大众POLO 2013款 1.4L 手动风尚版,严选车,¥3.26,新车指导价9.30万(含税),2014-06,3.64万公里,国四,1.4,1次过户,2020-6,2019-6,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/1c29dc4f91c7f00cx.htm
丰田 雷凌 2016款 1.6G CVT精英版,严选车,¥8.59,新车指导价13.50万(含税),2016-11,2.49万公里,国五,1.6,0次过户,2020-11,2019-11,已过期,1.6L 122马力 L4,8档无级变速箱(CVT),https://www.guazi.com/sz/b2e3395f20d41cc7x.htm
大众 途安 2015款 1.4T 自动舒适版5座,0过户,¥9.30,新车指导价18.60万(含税),2016-04,4.48万公里,国四,1.4,0次过户,2020-4,2019-5,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/73a0c0c449942c3cx.htm
别克 英朗 2015款 15N 自动豪华型,降价急售,¥6.57,新车指导价14.90万(含税),2015-11,3.41万公里,国五,1.5,0次过户,2019-11,2019-10,已过期,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/53774a26c48f99e1x.htm
丰田 凯美瑞 2011款 240G 豪华周年纪念版,,¥9.50,新车指导价24.70万(含税),2011-07,10.42万公里,国四,2.4,2次过户,2019-7,2019-7,已过期,2.4L 167马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/sy/18453eb413e5f725x.htm
大众 途观 2016款 300TSI 自动四驱风尚视野版,降价急售,¥16.67,新车指导价26.70万(含税),2017-01,1.99万公里,国五,1.8,0次过户,2020-1,2020-1,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/liuzhou/040ce674b89dc433x.htm
