车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
Smart smart fortwo 2012款 1.0 MHD 硬顶舒适版,0过户,¥6.15,新车指导价13.90万(含税),2015-06,5.12万公里,国四,1.0,0次过户,2019-6,2019-6,已过期,1.0L 70马力 L3,5档机械式自动变速箱(AMT),https://www.guazi.com/dl/01634fc64c54901bx.htm
宝马X1 2014款 xDrive20i 运动设计套装,降价急售,¥19.70,新车指导价43.20万(含税),2015-03,6.32万公里,国五,2.0,0次过户,2021-3,2020-3,2020-3,2.0T 184马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/cc/fc0d0cf8c147055bx.htm
奇瑞 瑞虎5 2014款 2.0L CVT家悦版,严选车,¥4.29,新车指导价12.30万(含税),2014-01,4.73万公里,国四,2.0,0次过户,2020-1,2020-1,已过期,2.0L 139马力 L4,7档无级变速箱(CVT),https://www.guazi.com/hz/22f44748236c2c85x.htm
起亚 狮跑 2012款 2.0L 手动两驱版GL,降价急售,¥6.26,新车指导价17.30万(含税),2014-10,5.98万公里,国四,2.0,0次过户,2020-10,2019-10,已过期,2.0L 142马力 L4,5档手动变速箱(MT),https://www.guazi.com/jn/c69bf878b1ed3ea5x.htm
雪佛兰 景程 2011款 1.8 豪华版 AT,严选车,3.05,原价3.31万,2011-06,5.76万公里,国四,1.8,0次过户,2019-6,2019-8,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/0c3fc6409266318bx.htm
大众 桑塔纳 2015款 1.6L 手动风尚版,严选车,4.53,原价4.58万,2016-07,3.1万公里,国五,1.6,0次过户,2020-7,2020-5,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/7e1eda8ec4cecf11x.htm
奇瑞 瑞虎5 2015款 1.5T 手动家悦版,严选车,4.40,原价4.8万,2015-08,5.3万公里,国五,1.5,1次过户,2019-8,2019-8,已过期,1.5T 152马力 L4,5档手动变速箱(MT),https://www.guazi.com/jinhua/f15e0968584f639ex.htm
菲亚特 菲翔 2012款 1.4T 自动悦享版,严选车,¥3.96,新车指导价13.30万(含税),2013-03,3.79万公里,国四,1.4,0次过户,2020-3,2020-2,已过期,1.4T 120马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sh/ff2a88e76d074e85x.htm
大众 高尔夫 2015款 1.6L 自动舒适型,严选车,¥7.99,新车指导价15.70万(含税),2014-10,4.63万公里,国五,1.6,0次过户,2020-10,2019-9,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/fc57df1939610e02x.htm
标致408 2013款 2.0L 自动舒适版,降价急售,¥5.21,新车指导价15.60万(含税),2014-01,5万公里,国四,2.0,0次过户,2020-1,2020-1,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/426c9b52a0cb226fx.htm
传祺GS5 2012款 2.0L 手动两驱舒适版,降价急售,¥4.35,新车指导价13.40万(含税),2014-07,9.47万公里,国四,2.0,0次过户,2020-7,2019-7,已过期,2.0L 147马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/b1ff6c2b64b4209dx.htm
斯巴鲁 森林人 2009款 2.5XS 豪华导航版,降价急售,¥7.60,新车指导价31.50万(含税),2010-01,10.18万公里,国四,2.5,1次过户,2020-1,2019-8,已过期,2.5L 172马力 H4,4档手自一体变速箱(AT),https://www.guazi.com/wh/f2537a66e370093bx.htm
起亚K2 2012款 三厢 1.4L MT GLS纪念版,严选车,3.25,原价3.34万,2014-12,6.91万公里,国四,1.4,0次过户,2020-12,2019-11,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/1b828f5f93b7c522x.htm
大众 高尔夫 2016款 230TSI 自动豪华型,0过户,¥12.50,新车指导价18.00万(含税),2016-10,1.07万公里,国五,1.4,0次过户,2020-10,2019-10,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/su/455cb93246ea2425x.htm
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,0过户,¥6.25,新车指导价13.70万(含税),2014-03,7.08万公里,国四,1.6,0次过户,2020-4,2020-3,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/su/53c3e2163d8ddbdex.htm
奥迪Q5 2016款 40 TFSI 技术型,,¥26.00,新车指导价46.40万(含税),2016-07,3.44万公里,国五,2.0,1次过户,2020-7,2019-10,已过期,2.0T 224马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/wh/880a7f0c54f70a77x.htm
斯巴鲁 森林人 2013款 2.0i 自动豪华版,0过户,¥11.45,新车指导价27.70万(含税),2013-12,11.8万公里,国四,2.0,0次过户,2019-12,2019-12,已过期,2.0L 150马力 H4,6档无级变速箱(CVT),https://www.guazi.com/xm/8f98317fa4245b54x.htm
比亚迪 2017款 1.5T 秦100,严选车,9.49,原价9.85万,2017-05,1.84万公里,国五,1.5,0次过户,2021-5,2020-4,已过期,1.5T 154马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/hz/859a649b7dae4742x.htm
斯巴鲁 森林人 2013款 2.5i 自动尊贵版,严选车,11.72,原价12万,2013-09,5.87万公里,国四,2.5,0次过户,2019-9,2019-6,已过期,2.5L 171马力 H4,6档无级变速箱(CVT),https://www.guazi.com/sh/45fba4b8687017c1x.htm
别克 威朗 2016款 两厢GS 20T 双离合纵情运动型,严选车,¥9.78,新车指导价22.30万(含税),2016-10,3.2万公里,国五,1.5,2次过户,2020-10,2019-9,2019-9,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/eb95e6102d48d5bax.htm
标致301 2014款 1.6L 手动豪华版,降价急售,¥4.10,新车指导价10.40万(含税),2014-03,6.14万公里,国四,1.6,1次过户,2020-3,2020-3,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/f7c3f800e5c5a672x.htm
北汽幻速S6 2016款 1.5T 手动领先型,严选车,4.20,原价4.59万,2016-01,3.29万公里,国四,1.5,0次过户,2020-1,2020-1,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/wenzhou/f1dc96cf597474a3x.htm
别克 君威 2009款 2.0L 精英版,降价急售,¥5.45,新车指导价21.70万(含税),2011-10,11.73万公里,国四,2.0,1次过户,2019-10,2019-11,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/8f05b68e49a560b7x.htm
福特 蒙迪欧 2013款 2.0L GTDi200豪华型,降价急售,¥12.69,新车指导价24.20万(含税),2015-12,6.47万公里,国四,2.0,0次过户,2019-12,2019-12,已过期,2.0T 203马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/yibin/887ed0916c3b1696x.htm
众泰Z700 2016款 1.8T 手动典雅型,降价急售,¥5.99,新车指导价11.90万(含税),2017-02,3.23万公里,国五,1.8,1次过户,2021-2,2020-2,2019-8,1.8T 177马力 L4,5档手动变速箱(MT),https://www.guazi.com/jn/85ed512e70d83c7bx.htm
斯柯达Yeti 2013款 1.8T DSG尊享版(进口),严选车,9.09,原价9.82万,2014-02,8.85万公里,国四,1.8,0次过户,2020-2,2020-1,2020-1,1.8T 152马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sh/874979402a32b5dcx.htm
大众POLO 2014款 1.4L 手动风尚版,严选车,¥3.78,新车指导价8.20万(含税),2015-09,2.96万公里,国五,1.4,0次过户,2019-9,2019-8,已过期,1.4L 90马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/1ffaf5ac51b84378x.htm
雪佛兰 景程 2011款 1.8 舒适版 AT,降价急售,¥4.10,新车指导价15.20万(含税),2011-08,4.57万公里,国四,1.8,0次过户,2019-8,2019-8,2019-8,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/eaec1cea4a099aeax.htm
雪铁龙 世嘉 2011款 三厢 1.6L 手动时尚型,严选车,2.50,原价2.74万,2012-02,6.32万公里,国四,1.6,0次过户,2020-2,2019-12,已过期,1.6L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/be2902a5c2d08211x.htm
大众 尚酷 2014款 1.4TSI 竞驰版(进口),严选车,¥11.23,新车指导价21.60万(含税),2014-08,4.39万公里,国五,1.4,1次过户,2020-8,2019-7,已过期,1.4T 122马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/e055a0199b8c29cax.htm
长安 奔奔 2015款 1.4L IMT尊贵型 国IV,降价急售,¥3.26,新车指导价6.20万(含税),2016-01,2.26万公里,国五,1.4,1次过户,2020-1,2020-1,2019-1,1.4L 101马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/xm/408350ff3409090fx.htm
传祺GS4 2016款 235T 手动豪华版,严选车,6.00,原价6.55万,2016-11,2.05万公里,国五,1.5,0次过户,2020-11,2019-11,已过期,1.5T 152马力 L4,5档手动变速箱(MT),https://www.guazi.com/nb/31fae766f7268084x.htm
大众 途安 2015款 1.4T 自动舒适版5座,0过户,¥9.30,新车指导价18.60万(含税),2016-04,4.48万公里,国四,1.4,0次过户,2020-4,2019-5,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/73a0c0c449942c3cx.htm
别克 英朗 2015款 15N 自动豪华型,降价急售,¥6.57,新车指导价14.90万(含税),2015-11,3.41万公里,国五,1.5,0次过户,2019-11,2019-10,已过期,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/53774a26c48f99e1x.htm
福特 福克斯 2011款 两厢 1.8L 手动舒适型,严选车,2.55,原价2.85万,2011-09,6.52万公里,国四,1.8,1次过户,2019-9,2019-9,2019-9,1.8L 124马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/5dd7416a31f14199x.htm
丰田 凯美瑞 2011款 240G 豪华周年纪念版,,¥9.50,新车指导价24.70万(含税),2011-07,10.42万公里,国四,2.4,2次过户,2019-7,2019-7,已过期,2.4L 167马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/sy/18453eb413e5f725x.htm
奇瑞 艾瑞泽5 2016款 1.5L CVT领锐版,严选车,¥4.57,新车指导价8.50万(含税),2017-04,2.2万公里,国五,1.5,0次过户,2021-4,2020-4,已过期,1.5L 116马力 L4,7档无级变速箱(CVT),https://www.guazi.com/sh/378c6eae1cda3decx.htm
大众 途观 2016款 300TSI 自动四驱风尚视野版,降价急售,¥16.67,新车指导价26.70万(含税),2017-01,1.99万公里,国五,1.8,0次过户,2020-1,2020-1,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/liuzhou/040ce674b89dc433x.htm
本田 杰德 2016款 1.8L CVT豪华版 5座,严选车,9.31,原价9.47万,2015-12,4.38万公里,国五,1.8,0次过户,2019-12,2019-12,已过期,1.8L 141马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sh/b23fafa5e0133e55x.htm
斯柯达 明锐 2012款 2.0L 手动逸杰版,严选车,3.53,原价3.64万,2011-11,5.8万公里,国四,2.0,0次过户,2019-11,2019-11,已过期,2.0L 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/7eb2958dcd6ef578x.htm
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,严选车,¥3.83,新车指导价12.60万(含税),2014-05,4.3万公里,国四,1.5,1次过户,2020-5,2020-4,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/sh/1dd0155884a304ebx.htm
雪佛兰 科帕奇 2014款 2.4L 两驱城市版 7座,严选车,8.50,原价9.07万,2015-05,4.72万公里,国五,2.4,0次过户,2019-5,2020-5,已过期,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/9fe9269a5484ccdex.htm
荣威550 2014款 550S 1.8L 自动智选版,严选车,5.37,原价5.65万,2016-09,3.97万公里,国五,1.8,0次过户,2020-9,2019-9,已过期,1.8L 133马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sh/8ecfe93da48fdb7dx.htm
斯柯达 昕锐 2013款 1.6L 自动智选型,严选车,4.46,原价4.55万,2013-12,1.95万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/sh/e6216354961a4f7bx.htm
大众POLO 2013款 1.6L 手动舒适版,严选车,3.35,原价3.42万,2013-09,4.03万公里,国四,1.6,0次过户,2019-9,2019-9,2019-9,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/6582f291a17747c1x.htm
福特 翼虎 2013款 2.0L GTDi 四驱运动型,严选车,9.79,原价11.09万,2013-10,6.88万公里,国五,2.0,0次过户,2019-10,2019-9,已过期,2.0T 242马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/shaoxing/23d18f62383a170cx.htm
MG6 2012款 掀背 1.8L 自动驾值版,严选车,¥3.70,新车指导价15.10万(含税),2012-03,3.48万公里,国四,1.8,0次过户,2020-3,2020-3,2020-2,1.8L 133马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/sh/ad1e18f2ab9ebc6ex.htm
比亚迪S7 2016款 2.0T 自动尊贵型Plus,严选车,6.34,原价6.49万,2016-04,3.81万公里,国五,2.0,0次过户,2020-4,2020-3,已过期,2.0T 205马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sh/cc8f8ba47404d183x.htm
别克 威朗 2015款 三厢 20T 双离合精英型,严选车,8.13,原价8.62万,2016-07,5.25万公里,国五,1.5,0次过户,2020-7,2019-6,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/819e139bcdd8dc5ax.htm
奥迪A3 2012款 Sportback 1.8T 尊贵型(进口),降价急售,¥10.94,新车指导价35.60万(含税),2012-08,8.04万公里,国四,1.8,0次过户,2019-8,2019-8,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dl/39f19cd37f2526c9x.htm
起亚K2 2015款 两厢 1.4L AT GLS炫酷版,严选车,¥5.07,新车指导价9.50万(含税),2015-11,1.94万公里,国五,1.4,0次过户,2019-11,2019-10,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/sh/8125290e41f2fb71x.htm
标致408 2011款 1.6L 手动豪华版,严选车,2.98,原价3.3万,2011-11,6.53万公里,国四,1.6,0次过户,2019-11,2019-11,已过期,1.6L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/wenzhou/eda7bb82f22ff6dbx.htm
起亚K2 2011款 三厢 1.4L MT GLS,严选车,¥2.72,新车指导价8.50万(含税),2012-05,5.31万公里,国四,1.4,0次过户,2020-5,2020-5,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/41e1965cc52b4620x.htm
雪佛兰 科鲁兹 2013款 1.6L SL MT,严选车,¥3.80,新车指导价11.80万(含税),2014-01,4.4万公里,国四,1.6,0次过户,2020-1,2019-12,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/shaoxing/6f3b906cde71b0c3x.htm
大众POLO 2011款 1.4L 手动致乐版,严选车,2.78,原价2.94万,2012-08,3.31万公里,国四,1.4,1次过户,2019-8,2019-7,已过期,1.4L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/2645cafdf1abc0a5x.htm
雷克萨斯NX 2015款 200 全驱 锋尚版,严选车,22.69,原价23.49万,2015-06,4.71万公里,国五,2.0,0次过户,2019-6,2019-5,已过期,2.0L 150马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sh/854d04db3d8264bdx.htm
雪铁龙 世嘉 2011款 三厢 1.6L 自动时尚型,严选车,2.46,原价2.69万,2010-08,6.3万公里,国三,1.6,3次过户,2019-8,2019-8,已过期,1.6L 106马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/nb/6e91c2667e429179x.htm
现代ix25 2015款 1.6L 自动两驱智能型GLS,严选车,7.51,原价7.61万,2015-11,3.36万公里,国五,1.6,0次过户,2019-11,2019-10,已过期,1.6L 125马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/93bdd2119edd0c84x.htm
斯柯达 明锐 2012款 1.6L 手动逸杰版,严选车,4.54,原价4.75万,2013-04,2.53万公里,国四,1.6,1次过户,2020-4,2019-12,2019-12,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/a6fe9a8d370b02e5x.htm
吉利 帝豪 2016款 三厢 1.5L 手动时尚型,降价急售,¥4.10,新车指导价7.60万(含税),2016-02,3.44万公里,国五,1.5,0次过户,2020-2,2020-2,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/jining/892d5970e6c9992cx.htm
东南DX7 2015款 1.5T 自动豪华型,严选车,¥5.95,新车指导价14.10万(含税),2016-08,10.62万公里,国五,1.5,0次过户,2020-8,2019-7,已过期,1.5T 156马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/sh/f0eb6fe3b2a4179cx.htm
别克 英朗 2012款 XT 1.6L 手动舒适版,严选车,3.31,原价3.65万,2012-07,12.33万公里,国四,1.6,1次过户,2019-7,2019-7,2019-7,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/hz/f13f9d6c28ba77b4x.htm
日产 轩逸 2014款 1.6XV CVT尊享版,严选车,¥7.43,新车指导价15.00万(含税),2014-12,3.11万公里,国四,1.6,0次过户,2020-12,2019-12,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sh/54fb710146ad8fb7x.htm
大众 朗境 2014款 1.6L 自动型,严选车,6.72,原价7.4万,2014-08,5.25万公里,国五,1.6,0次过户,2020-8,2019-7,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/50ba1a9a95e0cb62x.htm
五菱宏光 2018款 1.5L 经典款S标准型,严选车,¥3.86,新车指导价5.40万(含税),2017-12,1.49万公里,国五,1.5,0次过户,2019-12,2019-10,已过期,1.5L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/bd675ad872a9476ex.htm
别克 英朗 2014款 XT 1.6T 自动时尚运动版,严选车,6.67,原价7万,2016-01,2.62万公里,国四,1.6,0次过户,2020-1,2019-10,已过期,1.6T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/bb6a2d046faa0365x.htm
中华V3 2016款 1.5L 手动舒适型,降价急售,¥4.80,新车指导价7.50万(含税),2017-02,1.68万公里,国五,1.5,0次过户,2020-2,2020-2,2020-2,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/sjz/14f73c848c3173fex.htm
起亚K2 2015款 三厢 1.4L MT GLS,严选车,3.53,原价3.6万,2015-01,4.98万公里,国四,1.4,0次过户,2021-1,2020-1,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/d884ca5bed6acb17x.htm
起亚K3 2015款 1.6L 手动GLS,严选车,5.24,原价5.35万,2015-03,3.29万公里,国五,1.6,0次过户,2021-3,2020-2,已过期,1.6L 128马力 L4,6档手动变速箱(MT),https://www.guazi.com/sh/11fd024be33bbceex.htm
雪佛兰 迈锐宝 2014款 1.6T 自动舒适版,严选车,6.85,原价7.08万,2014-10,6.92万公里,国五,1.6,0次过户,2020-10,2019-9,已过期,1.6T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/583649e9bcb320a8x.htm
福特 福克斯 2012款 三厢 1.6L 自动舒适型,严选车,¥5.18,新车指导价14.20万(含税),2015-06,5.09万公里,国五,1.6,0次过户,2019-6,2020-4,2020-4,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sh/ca9de3ae943b80edx.htm
起亚K2 2011款 三厢 1.4L MT GLS,降价急售,¥3.70,新车指导价8.50万(含税),2014-08,6.59万公里,国四,1.4,0次过户,2020-8,2019-8,2019-8,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/10a039c1a652f9c1x.htm
大众 朗逸 2011款 1.6L 自动品雅版,严选车,4.38,原价4.79万,2012-03,10.11万公里,国四,1.6,0次过户,2020-3,2020-3,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nb/018da6be19afc5c6x.htm
日产 逍客 2011款 2.0XL 火 CVT 2WD,降价急售,¥6.17,新车指导价17.90万(含税),2011-11,9.09万公里,国四,2.0,2次过户,2019-6,2019-11,已过期,2.0L 144马力 L4,6档无级变速箱(CVT),https://www.guazi.com/cc/536131e46b6abfd8x.htm
斯柯达 明锐 2010款 1.6L 手动逸俊版,0过户,¥3.00,新车指导价14.90万(含税),2010-08,13.88万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/su/d6dfcde458298204x.htm
斯柯达 昊锐 2012款 1.4TSI 手动智雅版,严选车,4.93,原价5.03万,2013-03,4.72万公里,国四,1.4,0次过户,2020-3,2020-3,2020-3,1.4T 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/0624eeba3ca4294bx.htm
大众 速腾 2018款 1.6L 手动舒适型,降价急售,¥9.10,新车指导价14.70万(含税),2017-12,1.23万公里,国五,1.6,0次过户,2019-12,2019-11,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/xinxiang/2016c269b765cb79x.htm
雪佛兰 爱唯欧 2011款 两厢 1.4L MT SE,严选车,¥2.91,新车指导价9.50万(含税),2014-09,6.9万公里,国四,1.4,0次过户,2020-9,2019-9,2019-9,1.4L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/hz/d17c76eb41a3e1afx.htm
Jeep 指南者 2014款 2.4L 四驱运动版(进口),降价急售,¥9.87,新车指导价26.70万(含税),2014-01,7.92万公里,国四,2.4,1次过户,2020-1,2020-1,已过期,2.4L 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/606721540b5303a2x.htm
海马M3 2014款 1.5L 手动精英型,0过户,¥3.00,新车指导价6.80万(含税),2014-04,4.57万公里,国四,1.5,0次过户,2020-4,2020-4,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/anshan/f5d770451ddac84cx.htm
别克GL8 2014款 2.4L 行政版,严选车,10.37,原价10.6万,2014-12,8.02万公里,国五,2.4,0次过户,2020-12,2019-12,已过期,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/012270b030d14250x.htm
江淮 瑞风S3 2016款 1.5L 手动豪华智能尊享版,0过户,¥4.50,新车指导价8.60万(含税),2016-04,4.59万公里,国五,1.5,0次过户,2020-4,2020-4,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/sy/7ec4312330fbc738x.htm
