车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
福特 福睿斯 2017款 1.5L 自动舒适型,准新车,¥7.71,新车指导价11.70万(含税),2018-04,0.38万公里,国五,1.5,0次过户,2020-4,2019-5,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/tangshan/d8fb649bc93fd629x.htm
日产 阳光 2016款 1.5XE 手动领先版,降价急售,¥4.85,新车指导价8.80万(含税),2017-01,2.62万公里,国五,1.5,0次过户,2021-1,2019-12,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/qd/10da6c214eb7bee6x.htm
长城C30 2013款 1.5L 手动豪华型,严选车,¥2.52,新车指导价7.30万(含税),2014-08,6.27万公里,国四,1.5,0次过户,2020-8,2019-8,已过期,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/baoding/e3f9fc5215326a68x.htm
北汽绅宝 绅宝X65 2015款 2.0T 自动精英型,降价急售,¥4.95,新车指导价14.10万(含税),2015-07,7.14万公里,国五,2.0,0次过户,2019-7,2019-7,已过期,2.0T 177马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/7efbb4a8082ca8f2x.htm
长安 逸动 2014款 1.6L 手动豪华型,降价急售,¥3.90,新车指导价8.70万(含税),2015-05,6.9万公里,国五,1.6,0次过户,2021-5,2020-5,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/2c47fdd5623eb69dx.htm
MG 锐行 2016款 1.5L 手动风尚版,严选车,¥4.15,新车指导价8.50万(含税),2016-10,3.42万公里,国五,1.5,0次过户,2020-10,2019-10,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/handan/6395d3009062bcfex.htm
奔驰E级 2014款 改款 E 260 L 豪华型,严选车,¥25.70,新车指导价57.10万(含税),2014-01,10.09万公里,国四,1.8,0次过户,2020-1,2020-3,已过期,1.8T 204马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/bj/503822fa685b75c0x.htm
起亚 狮跑 2011款 2.0L 手动两驱版GLS,降价急售,¥4.20,新车指导价18.90万(含税),2011-06,9.25万公里,国四,2.0,0次过户,2019-6,2019-6,已过期,2.0L 142马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/e1a5d103e7445a93x.htm
大众 速腾 2017款 230TSI 自动舒适型,严选车,10.79,原价11.21万,2016-12,1.32万公里,国五,1.4,0次过户,2020-12,2019-12,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/798b9aca40da70a9x.htm
北汽绅宝 绅宝D50 2014款 1.5L 手动舒适版,严选车,2.96,原价3.23万,2014-11,4.25万公里,国四,1.5,0次过户,2020-11,2019-11,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/3c25e54732add48ex.htm
别克 英朗 2013款 GT 1.6L 自动时尚版,降价急售,¥6.50,新车指导价16.60万(含税),2014-04,5.06万公里,国四,1.6,0次过户,2020-4,2019-4,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/704abab01614a354x.htm
丰田 卡罗拉 2014款 1.6L CVT GL,0过户,¥8.65,新车指导价12.80万(含税),2016-01,5万公里,国五,1.6,0次过户,2020-6,2020-1,已过期,1.6L 122马力 L4,8档无级变速箱(CVT),https://www.guazi.com/sy/1e5f1fa47525a4bcx.htm
雪佛兰 科鲁兹 2013款 1.6L SL天地版 AT,降价急售,¥5.00,新车指导价13.90万(含税),2013-12,5.81万公里,国四,1.6,1次过户,2019-12,2019-12,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/88cc1a5c9b01d5cdx.htm
雪佛兰 赛欧 2013款 三厢 1.2L 手动时尚版,严选车,¥2.66,新车指导价6.30万(含税),2014-12,3.38万公里,国四,1.2,1次过户,2020-12,2019-12,2019-12,1.2L 87马力 L4,5档手动变速箱(MT),https://www.guazi.com/tangshan/1452e77180a194c3x.htm
起亚K4 2014款 1.8L 自动DLX,严选车,7.33,原价7.61万,2014-10,4.47万公里,国四,1.8,1次过户,2020-10,2019-10,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/baoding/d9b7213d80b11cdfx.htm
福特 福克斯 2017款 两厢 EcoBoost 125 自动超能风尚型智行版,严选车,7.09,原价7.89万,2017-01,3.84万公里,国五,1.0,0次过户,2021-1,2020-1,已过期,1.0T 125马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/sjz/c670430e4888d77ex.htm
现代 索纳塔八 2013款 2.0L 自动豪华版,严选车,8.24,原价8.96万,2013-04,2.17万公里,国四,2.0,0次过户,2020-4,2020-4,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/10c7975a437f10d5x.htm
雪铁龙 世嘉 2013款 三厢 1.6L 自动品尚型,降价急售,¥5.21,新车指导价12.80万(含税),2014-09,5.94万公里,国五,1.6,1次过户,2020-9,2019-9,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/yantai/a23459bd7822b087x.htm
本田 歌诗图 2014款 2.4L 豪华导航版,0过户,¥14.56,新车指导价28.90万(含税),2014-08,6.76万公里,国四,2.4,0次过户,2021-8,2019-8,2019-8,2.4L 197马力 L4,5档自动变速箱(AT),https://www.guazi.com/qd/7109aeb11970385ex.htm
华泰 圣达菲经典 2012款 1.8T 汽油手动豪华型,降价急售,¥2.20,新车指导价12.60万(含税),2012-11,6.26万公里,国四,1.8,0次过户,2019-11,2019-11,已过期,1.8T 160马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/cb0cf8f5c46e4f1ax.htm
宝骏560 2016款 1.8L 手动豪华型,降价急售,¥5.50,新车指导价9.10万(含税),2016-11,4.2万公里,国五,1.8,0次过户,2020-11,2019-11,已过期,1.8L 137马力 L4,6档手动变速箱(MT),https://www.guazi.com/huaian/f686cd694f9d3267x.htm
长安 逸动 2014款 1.6L 手动豪华型,降价急售,¥3.35,新车指导价8.70万(含税),2014-05,7.17万公里,国四,1.6,0次过户,2020-5,2019-5,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/xuzhou/59dfbae42bb0c81fx.htm
长安 逸动 2012款 1.6L 手动豪华型 国IV,降价急售,¥3.10,新车指导价8.70万(含税),2013-01,8.54万公里,国四,1.6,1次过户,2020-1,2020-2,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/qd/403e75a3b93b5e26x.htm
现代 朗动 2015款 1.6L 自动领先型,0过户,¥7.20,新车指导价13.90万(含税),2015-11,6.38万公里,国四,1.6,0次过户,2019-11,2019-12,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nmg/4dc8875166f36c94x.htm
荣威350 2015款 1.5L 手动豪华天窗版,严选车,¥4.32,新车指导价8.50万(含税),2017-05,3.11万公里,国五,1.5,0次过户,2019-5,2019-5,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/tangshan/2aa7ef6ea9914271x.htm
传祺GS5 2012款 2.0L 手动两驱舒适版,0过户,¥4.50,新车指导价13.40万(含税),2013-01,9.64万公里,国四,2.0,0次过户,2021-1,2020-4,已过期,2.0L 147马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/f8766affd005e83bx.htm
长安CX20 2014款 1.4L 手动天窗导航版 国IV,降价急售,¥3.05,新车指导价6.50万(含税),2014-11,4.31万公里,国四,1.4,0次过户,2020-11,2019-10,已过期,1.4L 101马力 L4,5档手动变速箱(MT),https://www.guazi.com/sjz/828818bf0381eca3x.htm
奔驰S级 2008款 S 350 L 豪华型(进口),降价急售,¥20.00,新车指导价151.70万(含税),2008-04,14.9万公里,国四,3.5,0次过户,2020-4,2020-4,2020-4,3.5L 272马力 V6,7档手自一体变速箱(AT),https://www.guazi.com/bj/3b81eae4b7a51370x.htm
奔腾B70 2012款 1.8L 自动时尚型,严选车,¥3.92,新车指导价14.50万(含税),2013-11,5.77万公里,国四,1.8,0次过户,2019-11,2019-11,已过期,1.8L 139马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/872554f909fcd655x.htm
中华V5 2012款 1.6L 自动豪华型,降价急售,¥4.50,新车指导价14.10万(含税),2014-09,5.26万公里,国四,1.6,1次过户,2020-9,2019-9,已过期,1.6L 118马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/dl/53d621be0113afaax.htm
福特 福睿斯 2015款 1.5L 手动舒适型,降价急售,¥5.00,新车指导价10.50万(含税),2016-01,3.61万公里,国五,1.5,0次过户,2020-1,2020-1,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/xinxiang/0c0b47eead3a42c7x.htm
福特 蒙迪欧-致胜 2011款 2.0L GTDi200豪华型,严选车,6.54,原价7.15万,2012-10,5.6万公里,国四,2.0,1次过户,2019-10,2019-10,已过期,2.0T 203马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/bj/8a24b512583ade42x.htm
雪佛兰 爱唯欧 2014款 三厢 1.4SL MT 舒享版,降价急售,¥4.05,新车指导价8.60万(含税),2015-01,4.23万公里,国五,1.4,0次过户,2021-1,2020-1,已过期,1.4L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/jining/849021a652a450cfx.htm
宝马X3 2016款 sDrive20i(进口),降价急售,¥32.92,新车指导价45.70万(含税),2017-10,1.71万公里,国五,2.0,0次过户,2019-10,2019-9,2019-9,2.0T 184马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/linyi/fc88a0a10e08f517x.htm
现代 索纳塔九 2015款 1.6T DLX尊贵型,降价急售,¥12.25,新车指导价23.60万(含税),2015-09,3.89万公里,国五,1.6,0次过户,2019-9,2019-11,已过期,1.6T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/720761f5b8e40565x.htm
奥迪Q3 2017款 35 TFSI 时尚型,降价急售,¥20.84,新车指导价30.30万(含税),2018-01,2.82万公里,国五,2.0,0次过户,2020-1,2020-1,已过期,2.0T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dl/5e09c2a70559767ex.htm
宝骏560 2017款 1.5T DCT尊享型,严选车,6.37,原价6.43万,2017-10,3.06万公里,国五,1.5,0次过户,2019-10,2019-10,已过期,1.5T 150马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/baoding/8aa69da1102c3cc1x.htm
大众 朗行 2015款 1.6L 自动舒适版,严选车,¥8.72,新车指导价15.20万(含税),2016-08,2.09万公里,国五,1.6,0次过户,2020-8,2019-8,2019-8,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/a914897235fa1ec3x.htm
MG6 2014款 掀背 1.8L 自动驾值版,降价急售,¥4.55,新车指导价14.10万(含税),2013-12,8.62万公里,国四,1.8,0次过户,2019-12,2020-2,已过期,1.8L 133马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/bj/7a0241ee6e56852ex.htm
马自达 阿特兹 2015款 2.5L 蓝天运动版,严选车,¥12.19,新车指导价21.70万(含税),2015-09,4.23万公里,国五,2.5,0次过户,2019-9,2019-9,已过期,2.5L 192马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/3cb64e95246ca903x.htm
福特 翼虎 2013款 2.0L GTDi 四驱运动型,降价急售,¥10.30,新车指导价28.50万(含税),2014-01,10.83万公里,国四,2.0,0次过户,2020-1,2020-1,已过期,2.0T 242马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/a122580e2c2618d7x.htm
大众 捷达 2015款 质惠版 1.6L 手动时尚型,降价急售,¥4.65,新车指导价9.30万(含税),2015-09,10.13万公里,国五,1.6,0次过户,2019-9,2019-9,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/sjz/5c62e36d311c4711x.htm
现代 全新胜达 2013款 2.4L 自动两驱智能型,降价急售,¥12.30,新车指导价27.10万(含税),2015-01,4.79万公里,国四,2.4,2次过户,2021-1,2020-4,已过期,2.4L 189马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/weifang/92a5d6cb4da76158x.htm
起亚K4 2014款 1.8L 自动DLX,严选车,8.18,原价8.38万,2015-10,3.81万公里,国五,1.8,0次过户,2019-10,2019-10,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/tangshan/787cec9fe5e780e3x.htm
日产 逍客 2010款 20X雷 CVT 2WD,降价急售,¥5.42,新车指导价20.50万(含税),2010-12,10.13万公里,国四,2.0,2次过户,2019-12,2020-1,已过期,2.0L 139马力 L4,6档无级变速箱(CVT),https://www.guazi.com/nmg/b70ad143fb43bff5x.htm
本田飞度 2014款 1.5L SE CVT时尚型,降价急售,¥6.50,新车指导价9.60万(含税),2016-01,6.64万公里,国五,1.5,0次过户,2020-1,2019-1,2019-1,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/bj/fba9ceb9f1c02751x.htm
大众 朗逸 2013款 1.6L 自动豪华版,降价急售,¥6.60,新车指导价15.90万(含税),2013-03,12.94万公里,国四,1.6,1次过户,2020-3,2019-10,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/anshan/146a660c1fba301ex.htm
大众POLO 2014款 1.4L 手动风尚版,0过户,¥3.80,新车指导价8.20万(含税),2014-10,7.13万公里,国四,1.4,0次过户,2020-10,2019-10,已过期,1.4L 90马力 L4,5档手动变速箱(MT),https://www.guazi.com/ty/b88ec0c12f8797dex.htm
启辰T70X 2015款 2.0L CVT睿享运动版,降价急售,¥7.30,新车指导价14.50万(含税),2016-06,2.86万公里,国五,2.0,0次过户,2020-6,2019-5,已过期,2.0L 144马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dl/d774f684d7d500cex.htm
日产 逍客 2011款 2.0XL 火 CVT 2WD,降价急售,¥6.98,新车指导价17.90万(含税),2012-01,7.31万公里,国四,2.0,1次过户,2020-1,2020-1,已过期,2.0L 144马力 L4,6档无级变速箱(CVT),https://www.guazi.com/jn/52cdb78135a609d0x.htm
本田CR-V 2012款 2.0L 两驱都市版,降价急售,¥11.46,新车指导价21.00万(含税),2013-01,7.59万公里,国四,2.0,0次过户,2020-1,2020-1,2020-1,2.0L 155马力 L4,5档自动变速箱(AT),https://www.guazi.com/qd/8010109aff77d552x.htm
现代 瑞纳 2014款 1.4L 手动智能型GLS,严选车,¥3.71,新车指导价8.60万(含税),2014-06,9.35万公里,国四,1.4,0次过户,2020-6,2019-6,2019-6,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/baoding/bf78a4d2866c7c1ex.htm
长城M4 2014款 1.5L 手动舒适型,0过户,¥3.70,新车指导价7.00万(含税),2014-07,4.09万公里,国四,1.5,0次过户,2020-7,2019-7,已过期,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/nmg/98c3d5f4019c489dx.htm
大众 帕萨特 2014款 1.8TSI DSG尊荣版,严选车,10.50,原价11.49万,2015-01,8.69万公里,国五,1.8,2次过户,2020-1,2020-1,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/34dc12cf3e699f3cx.htm
奥迪Q5 2012款 2.0TFSI 舒适型,降价急售,¥18.96,新车指导价52.30万(含税),2012-08,7.15万公里,国四,2.0,1次过户,2019-8,2019-8,已过期,2.0T 211马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/bj/1e9bec38189ecf4fx.htm
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,严选车,5.51,原价6.37万,2013-08,2.95万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/tangshan/a5cc5fdc3fd7fd1cx.htm
Jeep 自由光 2016款 2.4L 专业版智能包,,¥17.50,新车指导价28.20万(含税),2016-11,4.24万公里,国五,2.4,1次过户,2020-11,2019-11,已过期,2.4L 175马力 L4,9档手自一体变速箱(AT),https://www.guazi.com/bj/1896b137b542edfcx.htm
哈弗H6 2011款 2.0L 手动两驱精英型,降价急售,¥4.40,新车指导价11.50万(含税),2013-05,4.58万公里,国四,2.0,0次过户,2020-6,2020-5,已过期,2.0L 133马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/4686437409dfe1f4x.htm
福特 福克斯 2009款 两厢 1.8L 手动舒适型,严选车,2.35,原价2.64万,2009-05,4.95万公里,国三,1.8,0次过户,2019-5,2019-5,已过期,1.8L 124马力 L4,5档手动变速箱(MT),https://www.guazi.com/tj/fd7c96236b802ff6x.htm
大众 帕萨特 2016款 280TSI DSG尊荣版,0过户,¥14.50,新车指导价23.00万(含税),2017-12,4.05万公里,国五,1.4,0次过户,2019-12,2019-12,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/b6d3829b7fc82405x.htm
日产 阳光 2011款 1.5XL CVT豪华版,降价急售,¥4.20,新车指导价11.20万(含税),2011-08,2.69万公里,国四,1.5,0次过户,2019-8,2019-8,已过期,1.5L 112马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/luoyang/db6fc3bc83e5c92ex.htm
大众 途观 2015款 1.8TSI 自动两驱舒适版,0过户,¥14.00,新车指导价25.80万(含税),2014-09,5.71万公里,国五,1.8,0次过户,2020-9,2019-9,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/baotou/0db03ee291839518x.htm
哈弗M6 2017款 1.5T 手动两驱都市型,准新车,¥6.50,新车指导价9.70万(含税),2018-02,2.77万公里,国五,1.5,0次过户,2020-2,2020-2,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/linyi/8cb230d2ac009d26x.htm
别克 君越 2013款 2.4L SIDI豪华舒适型,,¥12.50,新车指导价29.90万(含税),2014-04,4.78万公里,国四,2.4,1次过户,2020-4,2020-4,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/weifang/2da82de6923e4299x.htm
日产 天籁 2016款 改款 2.0L XL舒适版,,¥15.63,新车指导价20.30万(含税),2018-01,3.42万公里,国五,2.0,1次过户,2020-1,2020-1,已过期,2.0L 150马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/baoding/7b09afd4bcd14d31x.htm
DS 5LS 2014款 1.6T 豪华版THP160,严选车,¥6.42,新车指导价21.70万(含税),2014-10,10.1万公里,国五,1.6,0次过户,2020-10,2019-9,已过期,1.6T 163马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/84ce756fb6219969x.htm
雪佛兰 迈锐宝 2012款 2.4L 自动豪华版,0过户,¥8.34,新车指导价21.70万(含税),2013-10,3.35万公里,国四,2.4,0次过户,2019-10,2019-10,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/4d946786717ea6a3x.htm
别克GL8 2017款 25S 豪华型,降价急售,¥23.50,新车指导价27.10万(含税),2017-08,2.44万公里,国四,2.5,0次过户,2019-8,2019-8,2019-8,2.5L 200马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/f517916d66d2de45x.htm
哈弗H6 Coupe 2015款 蓝标改款 2.0T 手动两驱都市型,降价急售,¥8.00,新车指导价15.40万(含税),2016-02,4.35万公里,国五,2.0,0次过户,2020-2,2020-2,已过期,2.0T 194马力 L4,6档手动变速箱(MT),https://www.guazi.com/yantai/1a34fdb487639d52x.htm
陆风X7 2015款 2.0T 全景尊贵版,降价急售,¥8.34,新车指导价15.20万(含税),2015-10,3.38万公里,国五,2.0,0次过户,2019-10,2019-10,已过期,2.0T 190马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/dl/883444bb283acbe2x.htm
奥迪Q3 2018款 30周年年型 30 TFSI 时尚型,严选车,18.30,原价18.79万,2018-03,1.97万公里,国五,1.4,0次过户,2020-3,2020-3,已过期,1.4T 150马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/bj/08121c84e78f103ex.htm
雪佛兰 科鲁兹 2013款 1.6L SE MT,0过户,¥6.00,新车指导价13.00万(含税),2014-09,1.97万公里,国四,1.6,0次过户,2019-9,2019-9,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/qd/d86d814750b7b049x.htm
长安CS35 2015款 1.6L 手动豪华型 国IV,0过户,¥4.50,新车指导价9.00万(含税),2015-07,7.34万公里,国四,1.6,0次过户,2019-7,2019-7,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/e65358d3692802fbx.htm
起亚 狮跑 2012款 2.0L 自动两驱版GLS,0过户,¥6.78,新车指导价20.00万(含税),2013-04,6.02万公里,国四,2.0,0次过户,2020-4,2020-4,已过期,2.0L 142马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/tj/c78a36072dc7d435x.htm
Jeep 指南者 2015款 2.0L 两驱运动版(进口),0过户,¥10.32,新车指导价24.10万(含税),2015-07,4.58万公里,国五,2.0,0次过户,2019-7,2019-6,已过期,2.0L 156马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/suqian/2140b755ecf20aecx.htm
大众 途观 2010款 1.8TSI 自动四驱菁英版,严选车,9.40,原价10.37万,2011-10,10.56万公里,国四,1.8,0次过户,2019-10,2019-9,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/1a46fff8a43978acx.htm
别克 凯越 2013款 1.5L 自动经典型,0过户,¥4.20,新车指导价11.10万(含税),2014-01,7.36万公里,国四,1.5,0次过户,2020-1,2020-1,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/8f300b30d92d7f49x.htm
丰田 威驰 2014款 1.3L 手动型尚版,降价急售,¥4.80,新车指导价8.20万(含税),2015-12,8.52万公里,国五,1.3,0次过户,2019-12,2019-12,已过期,1.3L 99马力 L4,5档手动变速箱(MT),https://www.guazi.com/tj/c8d1d4c349f54e28x.htm
起亚K3 2015款 1.6L 自动GL,0过户,¥6.57,新车指导价12.20万(含税),2016-02,4.34万公里,国四,1.6,0次过户,2020-2,2020-1,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/suqian/641fdd3e1e75591ax.htm
