车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
斯柯达 晶锐 2014款 1.6L 自动晶享版,降价急售,¥4.80,新车指导价12.40万(含税),2015-01,6.28万公里,国四,1.6,1次过户,2019-1,2019-1,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/yichang/95a2c5c61da0d2bbx.htm
大众 宝来 2012款 1.6L 自动舒适型,严选车,¥6.53,新车指导价14.20万(含税),2013-10,5.98万公里,国四,1.6,2次过户,2019-10,2019-9,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/235209d2c03efb40x.htm
别克 君威 2014款 2.0L 领先时尚型,0过户,¥9.34,新车指导价19.40万(含税),2014-04,8.02万公里,国四,2.0,0次过户,2020-4,2020-5,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/a5515bdc706e8abdx.htm
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,降价急售,¥8.24,新车指导价13.70万(含税),2017-04,4.65万公里,国五,1.6,0次过户,2021-4,2020-4,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/9b2a17ac76be3461x.htm
MG6 2017款 20T 自动尊享互联网版,严选车,8.52,原价8.98万,2018-10,0.78万公里,国五,1.5,1次过户,2020-10,2019-10,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/xa/75789cca681971b1x.htm
起亚K3 2015款 1.6L 自动GLS,0过户,¥7.29,新车指导价13.50万(含税),2016-01,5.36万公里,国四,1.6,0次过户,2020-1,2020-1,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/su/945163701be28faax.htm
大众 朗逸 2013款 改款经典 1.6L 手动风尚版,0过户,¥7.60,新车指导价12.30万(含税),2016-09,1.73万公里,国五,1.6,0次过户,2020-9,2019-9,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/1d0a281bb148b37bx.htm
马自达 昂克赛拉 2017款 三厢 1.5L 自动舒适型,降价急售,¥10.95,新车指导价13.40万(含税),2019-03,0.09万公里,国五,1.5,0次过户,2021-3,2020-3,2020-3,1.5L 117马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/f117514d7047eec4x.htm
宝骏630 2013款 1.5L 手动舒适型,严选车,¥3.01,新车指导价7.70万(含税),2014-09,5.46万公里,国四,1.5,0次过户,2020-9,2019-9,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/b98db150269f2853x.htm
奥迪A4L 2017款 40 TFSI 时尚型,0过户,¥22.50,新车指导价36.90万(含税),2016-11,2.41万公里,国五,2.0,0次过户,2020-11,2019-11,已过期,2.0T 190马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/hf/41619417d5ccc3acx.htm
大众POLO 2014款 1.6L 自动豪华版,,¥7.00,新车指导价12.60万(含税),2015-04,4.61万公里,国五,1.6,1次过户,2021-4,2020-4,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hz/5cb993fcd64e1872x.htm
别克 凯越 2011款 1.6LX-MT,严选车,2.70,原价2.85万,2012-05,7.35万公里,国四,1.6,1次过户,2020-5,2020-5,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/ty/7522516397dc5de8x.htm
别克 威朗 2018款 三厢 15S 自动进取型,严选车,9.29,原价9.48万,2018-11,1.26万公里,国五,1.5,0次过户,2020-11,2019-10,已过期,1.5L 118马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/04443247be00f233x.htm
众泰SR9 2017款 2.0T 自动极致之梦版,严选车,¥7.86,新车指导价17.60万(含税),2017-04,2.71万公里,国五,2.0,0次过户,2021-4,2019-8,已过期,2.0T 190马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/xa/7b8625163ad64c13x.htm
讴歌CDX 2016款 1.5T 两驱悦享版,严选车,¥17.10,新车指导价27.10万(含税),2016-11,5.16万公里,国五,1.5,0次过户,2020-11,2019-10,已过期,1.5T 182马力 L4,8档双离合变速箱(DCT),https://www.guazi.com/zz/ba3d200749c26d6dx.htm
福特 翼搏 2013款 1.5L 自动尊贵型,0过户,¥6.80,新车指导价13.90万(含税),2014-07,9.5万公里,国四,1.5,0次过户,2020-7,2019-11,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/nmg/acfc59826428d081x.htm
丰田 雷凌 2017款 改款双擎 1.8H GS CVT精英天窗版,降价急售,¥13.00,新车指导价15.20万(含税),2018-04,1.25万公里,国五,1.8,0次过户,2020-4,2019-4,2019-4,1.8L 99马力 L4,无级变速档电子无级变速箱(E-CVT),https://www.guazi.com/sz/e876d70db0432b8dx.htm
现代 索纳塔九 2015款 1.6T GLS智能型,0过户,¥12.50,新车指导价21.10万(含税),2015-10,4.46万公里,国五,1.6,0次过户,2019-10,2019-9,已过期,1.6T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dg/38d8d4475811a8afx.htm
日产 轩逸 2012款 1.6XL CVT豪华版,降价急售,¥7.10,新车指导价14.70万(含税),2013-10,4.86万公里,国四,1.6,0次过户,2019-10,2019-9,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dl/0c8ecb6ee46893ebx.htm
陆风X7 2015款 2.0T 全景尊贵版,降价急售,¥6.78,新车指导价15.20万(含税),2016-01,6.97万公里,国五,2.0,0次过户,2020-1,2019-12,已过期,2.0T 190马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/hf/ef2c9dc6c106035fx.htm
菲亚特致悦 2014款 1.4T 自动运动版,降价急售,¥6.20,新车指导价15.10万(含税),2016-04,4.5万公里,国五,1.4,1次过户,2020-4,2020-4,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/wx/c5da7cfaa17e5851x.htm
日产 轩逸 2018款 1.6XV CVT尊享版,准新车,¥11.00,新车指导价15.00万(含税),2018-03,1.77万公里,国五,1.6,0次过户,2020-3,2020-3,2020-3,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/jn/0f0a0a30bc7948c3x.htm
福特 翼虎 2015款 1.5L GTDi 四驱精英型,严选车,10.57,原价12.25万,2015-09,5.72万公里,国五,1.5,1次过户,2019-9,2019-9,已过期,1.5T 181马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/luoyang/689931fdc9bf2331x.htm
海马 福美来 2014款 M5 1.6L 手动精英型,0过户,¥4.00,新车指导价8.60万(含税),2014-08,3.85万公里,国四,1.6,0次过户,2020-8,2019-8,已过期,1.6L 125马力 L4,6档手动变速箱(MT),https://www.guazi.com/langfang/56038ad2723c05ecx.htm
Jeep 自由侠 2016款 1.4T 自动劲能版,0过户,¥9.90,新车指导价17.20万(含税),2016-12,5.67万公里,国五,1.4,0次过户,2020-12,2019-12,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/weifang/66312adc66ccc839x.htm
别克 昂科拉 2015款 1.4T 自动两驱都市精英型,0过户,¥7.82,新车指导价16.30万(含税),2015-10,4.3万公里,国四,1.4,0次过户,2019-10,2019-10,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/b973930333d9718fx.htm
Jeep 指南者 2017款 200T 自动家享版,准新车,¥14.00,新车指导价19.50万(含税),2018-10,0.2万公里,国五,1.4,0次过户,2020-10,2019-10,已过期,1.4T 165马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/nmg/f77c186a94630004x.htm
福特 福克斯 2012款 三厢 1.6L 手动风尚型,,¥5.21,新车指导价14.40万(含税),2014-07,4.39万公里,国四,1.6,1次过户,2020-7,2019-7,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/yancheng/469954eb49a8cb13x.htm
丰田 雷凌 2016款 1.6E 手动新锐版,降价急售,¥6.77,新车指导价11.70万(含税),2016-06,6.98万公里,国五,1.6,0次过户,2020-6,2019-5,2020-5,1.6L 122马力 L4,5档手动变速箱(MT),https://www.guazi.com/linyi/de205ac0ed78bb5cx.htm
起亚K3 2013款 1.6L 自动GLS,0过户,¥6.00,新车指导价13.50万(含税),2014-06,3.11万公里,国四,1.6,0次过户,2020-6,2019-6,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/cf42236e25d945bcx.htm
标致2008 2014款 1.6L 手动潮流版,降价急售,¥5.55,新车指导价10.80万(含税),2016-06,2.87万公里,国五,1.6,2次过户,2020-6,2019-11,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/fdfe692f2de47492x.htm
大众POLO 2016款 1.6L 自动豪华型,,¥7.90,新车指导价12.60万(含税),2017-07,0.97万公里,国五,1.6,1次过户,2019-7,2019-7,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/wenzhou/5c47c466c4347493x.htm
别克 昂科拉 2015款 1.4T 手动两驱都市进取型,降价急售,¥7.80,新车指导价15.20万(含税),2016-02,1.61万公里,国五,1.4,0次过户,2020-2,2020-1,2020-1,1.4T 140马力 L4,6档手动变速箱(MT),https://www.guazi.com/wei/b7be6102056c2dffx.htm
力帆 迈威 2017款 1.8L 手动精英型,0过户,¥3.80,新车指导价6.80万(含税),2017-03,6.65万公里,国五,1.8,0次过户,2021-3,2020-3,已过期,1.8L 133马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/733576b1265d7f4ax.htm
奥迪A4L 2016款 35 TFSI 典藏版 S line舒适型,0过户,¥22.92,新车指导价36.10万(含税),2016-05,3.71万公里,国五,2.0,0次过户,2020-5,2020-5,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/dl/3ffb1017460e628dx.htm
DS 5LS 2014款 1.6T 豪华版THP200,降价急售,¥11.15,新车指导价23.50万(含税),2017-07,1.25万公里,国五,1.6,0次过户,2019-7,2019-7,已过期,1.6T 200马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/fz/a62987af8939c2e2x.htm
吉利 博越 2018款 1.8TD 自动两驱智尊型4G互联版,严选车,11.35,原价12.17万,2018-03,0.42万公里,国五,1.8,1次过户,2020-3,2019-4,已过期,1.8T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/bb8297512d0a7e76x.htm
起亚K3 2013款 1.6L 自动GL,0过户,¥6.05,新车指导价12.20万(含税),2014-12,5.17万公里,国四,1.6,0次过户,2020-12,2019-11,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jstaizhou/5bcf0dd2b53ab534x.htm
福特 翼搏 2013款 1.5L 自动风尚型,0过户,¥6.00,新车指导价12.20万(含税),2013-06,5.25万公里,国四,1.5,0次过户,2020-6,2020-5,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/lz/c9dcf4ac8c550921x.htm
宝马3系 2013款 316i 运动设计套装,降价急售,¥16.15,新车指导价33.60万(含税),2014-03,6.09万公里,国四,1.6,1次过户,2020-3,2020-3,已过期,1.6T 136马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/jn/9cc775f9593c1549x.htm
本田 雅阁 2015款 2.0L LX 舒适版,0过户,¥13.50,新车指导价19.50万(含税),2015-07,7.15万公里,国四,2.0,0次过户,2019-7,2019-7,已过期,2.0L 155马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sy/a7c8f3ebf2a085c0x.htm
北汽幻速S3 2014款 1.5L 舒适型 国IV,0过户,¥3.20,新车指导价7.10万(含税),2014-09,4.1万公里,国四,1.5,0次过户,2020-9,2019-9,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/yancheng/c98a00dfd32092d8x.htm
现代 朗动 2012款 1.6L 手动领先型,降价急售,¥4.40,新车指导价12.60万(含税),2013-12,13.45万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 128马力 L4,6档手动变速箱(MT),https://www.guazi.com/jn/47d4a726257392a2x.htm
纳智捷 纳5 2013款 1.8T 自动豪华型,严选车,4.11,原价4.39万,2013-12,6.94万公里,国四,1.8,2次过户,2019-12,2019-12,已过期,1.8T 154马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/ty/c473e6f396ad10f8x.htm
福特 福克斯 2012款 两厢 1.6L 自动舒适型,降价急售,¥6.25,新车指导价14.20万(含税),2014-08,7.12万公里,国四,1.6,0次过户,2020-8,2019-8,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/huaian/a676e1e84a52ee8ax.htm
纳智捷 优6 SUV 2014款 1.8T 时尚型,降价急售,¥5.50,新车指导价16.30万(含税),2014-11,3.75万公里,国五,1.8,0次过户,2020-11,2019-6,已过期,1.8T 158马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/quanzhou/c7409a65ed7a465cx.htm
东风风行 景逸X3 2014款 1.5L 豪华型,0过户,¥3.50,新车指导价7.90万(含税),2015-01,7.09万公里,国四,1.5,0次过户,2021-1,2020-1,已过期,1.5L 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/zibo/eef78da52d64b7b7x.htm
丰田 凯美瑞 2012款 骏瑞 2.0S 耀动版,,¥12.30,新车指导价19.50万(含税),2014-10,8.21万公里,国五,2.0,2次过户,2020-10,2019-10,已过期,2.0L 150马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/sy/deba315479536d03x.htm
日产 阳光 2015款 1.5XE CVT舒适版,降价急售,¥5.73,新车指导价9.70万(含税),2017-10,10.82万公里,国五,1.5,0次过户,2019-10,2019-10,已过期,1.5L 112马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/xm/a79740b3a2df2676x.htm
标致408 2018款 改款 350THP 自动豪华版,严选车,9.20,原价10.07万,2018-05,2.67万公里,国五,1.6,0次过户,2020-5,2019-5,已过期,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/28f7b3cb31911493x.htm
雪佛兰 科帕奇 2017款 2.4L 四驱旗舰版 7座,0过户,¥13.34,新车指导价22.80万(含税),2017-11,2.01万公里,国五,2.4,0次过户,2019-11,2019-11,已过期,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hf/fa75393ec597a7b6x.htm
丰田 凯美瑞 2013款 2.0G 舒适版,0过户,¥12.50,新车指导价20.60万(含税),2014-05,6.81万公里,国四,2.0,0次过户,2020-5,2020-5,已过期,2.0L 148马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/foshan/60911cb6d890f74dx.htm
福特 福克斯 2017款 两厢 1.6L 自动舒适型智行版,,¥8.00,新车指导价13.80万(含税),2017-02,2.35万公里,国五,1.6,1次过户,2021-2,2020-2,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/zibo/1c0fb2dc973c2cc6x.htm
宝骏310 2017款 1.5L 自动豪华型,严选车,¥4.21,新车指导价6.60万(含税),2017-12,2.23万公里,国五,1.5,0次过户,2019-12,2019-11,已过期,1.5L 112马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/zz/722f269ea56dd08fx.htm
江淮 瑞风S7 2017款 2.0T 手动豪华型,严选车,7.70,原价8.48万,2019-03,0.06万公里,国五,2.0,1次过户,2021-3,2020-3,已过期,2.0T 190马力 L4,6档手动变速箱(MT),https://www.guazi.com/xa/394e11479cd5889fx.htm
福特 锐界 2016款 EcoBoost 245 两驱豪锐型 7座,降价急售,¥19.50,新车指导价32.50万(含税),2016-01,7.12万公里,国五,2.0,1次过户,2020-1,2020-3,已过期,2.0T 245马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/dabd4c9401c47e94x.htm
马自达 阿特兹 2014款 2.0L 蓝天豪华版,严选车,11.52,原价12.28万,2015-07,6.25万公里,国五,2.0,0次过户,2019-7,2019-9,已过期,2.0L 158马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/ty/d641cad66d13d128x.htm
荣威RX5 2016款 20T 两驱自动互联网智享版,严选车,¥9.05,新车指导价16.20万(含税),2016-11,3.13万公里,国五,1.5,0次过户,2020-11,2019-11,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/xinxiang/64b823192a68a0a0x.htm
传祺GS4 2017款 235T 自动两驱豪华智联版,0过户,¥9.10,新车指导价15.60万(含税),2017-11,2.7万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,1.5T 152马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/qd/c0ca7324d77a0e24x.htm
大众 速腾 2015款 1.6L 手动舒适型,降价急售,¥7.10,新车指导价15.10万(含税),2015-02,6.04万公里,国四,1.6,0次过户,2021-2,2020-2,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/xuzhou/0174f87702b4f9dbx.htm
大众 速腾 2017款 230TSI 自动舒适型,降价急售,¥10.95,新车指导价17.50万(含税),2017-07,2.91万公里,国五,1.4,0次过户,2021-7,2019-7,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/hf/5728526420f579bfx.htm
起亚 智跑 2016款 2.0L 手动两驱版GL,降价急售,¥9.80,新车指导价15.70万(含税),2017-01,8.38万公里,国五,2.0,0次过户,2021-1,2020-1,已过期,2.0L 165马力 L4,6档手动变速箱(MT),https://www.guazi.com/jn/d1c9eefd799f3251x.htm
奔驰 威霆 2016款 2.0T 精英版,0过户,¥30.00,,2017-03,2.64万公里,国五,2.0,0次过户,2021-3,2020-3,已过期,2.0T 211马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/bj/6a215dcdbc57531bx.htm
丰田 雅力士 2011款 1.6E 自动魅动版,降价急售,¥4.00,新车指导价10.30万(含税),2012-08,8.06万公里,国四,1.6,2次过户,2019-8,2019-9,已过期,1.6L 118马力 L4,4档自动变速箱(AT),https://www.guazi.com/su/ce602aac7fb83899x.htm
本田 雅阁 2014款 2.4L EX 豪华版,0过户,¥15.00,新车指导价24.90万(含税),2015-06,6.48万公里,国四,2.4,0次过户,2021-6,2019-7,已过期,2.4L 186马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/anshan/365cb93308940568x.htm
奥迪A4L 2018款 30周年年型 40 TFSI 进取型,降价急售,¥24.25,新车指导价33.30万(含税),2018-10,0.76万公里,国五,2.0,0次过户,2020-10,2019-9,已过期,2.0T 190马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/weifang/fa802055e201a41dx.htm
哈弗H8 2017款 2.0T 汽油两驱智享型,准新车,¥16.60,新车指导价21.60万(含税),2018-11,0.39万公里,国五,2.0,0次过户,2020-11,2019-11,已过期,2.0T 252马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/yibin/c8c6f656f8867901x.htm
东风风行 菱智 2018款 M3 1.5L 5座特惠版,降价急售,¥4.45,新车指导价6.10万(含税),2018-07,1.69万公里,国五,1.5,0次过户,2020-7,2019-6,已过期,1.5L 116马力 L4,5档手动变速箱(MT),https://www.guazi.com/gy/70ab5cc7bdf42b62x.htm
宝骏530 2018款 1.8L 自动精英型,准新车,¥7.00,新车指导价9.70万(含税),2018-06,1.39万公里,国五,1.8,0次过户,2020-6,2019-6,已过期,1.8L 137马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/handan/2150d92bf037a614x.htm
宝马3系 2016款 320Li 时尚型,,¥25.00,新车指导价38.00万(含税),2016-01,4.64万公里,国五,2.0,1次过户,2020-1,2020-1,已过期,2.0T 184马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/xa/56b651bc1b89d465x.htm
标致408 2016款 1.6T 自动豪华版,0过户,¥9.80,新车指导价17.60万(含税),2017-01,3.77万公里,国五,1.6,0次过户,2021-1,2020-1,已过期,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/yichang/ac611d8f7475a989x.htm
日产 逍客 2015款 2.0XL 酷火 CVT 2WD,降价急售,¥9.40,新车指导价18.10万(含税),2015-06,4.11万公里,国五,2.0,0次过户,2019-6,2019-6,已过期,2.0L 144马力 L4,6档无级变速箱(CVT),https://www.guazi.com/cc/bb7b881de9955d91x.htm
大众 桑塔纳 2013款 1.6L 手动舒适版,0过户,¥4.90,新车指导价11.30万(含税),2014-05,6.87万公里,国四,1.6,0次过户,2020-5,2019-4,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/hf/990b81f1d20faa66x.htm
Jeep 自由光 2017款 2.0L 优越版,严选车,14.53,原价15.53万,2018-01,2.16万公里,国五,2.0,0次过户,2020-1,2020-1,已过期,2.0L 155马力 L4,9档手自一体变速箱(AT),https://www.guazi.com/ty/a20fda2aaf661afex.htm
雪佛兰 赛欧 2013款 三厢 1.4L AMT优逸版,严选车,¥3.29,新车指导价8.20万(含税),2014-08,4.73万公里,国四,1.4,0次过户,2020-8,2019-8,已过期,1.4L 103马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/luoyang/74fcd7b001634aa5x.htm
铃木 吉姆尼 2015款 1.3 AT JLX(进口),,¥12.00,新车指导价16.50万(含税),2015-08,4.31万公里,国四,1.3,2次过户,2019-8,2019-8,已过期,1.3L 85马力 L4,4档自动变速箱(AT),https://www.guazi.com/zz/9d4b0b350f706779x.htm
猎豹CS10 2017款 2.0T 自动都市型,,¥6.90,新车指导价13.00万(含税),2017-02,2.87万公里,国五,2.0,1次过户,2021-2,2020-3,已过期,2.0T 177马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sy/d9eec1fbfa80a090x.htm
标致408 2015款 1.2T 自动豪华版,0过户,¥9.50,新车指导价16.50万(含税),2015-04,4.09万公里,国五,1.2,0次过户,2019-7,2019-7,已过期,1.2T 136马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/quanzhou/071a30c2dd4a29d9x.htm
大众 帕萨特 2017款 330TSI DSG御尊版,降价急售,¥19.50,新车指导价26.50万(含税),2017-11,2.56万公里,国五,1.8,0次过户,2019-11,2019-11,已过期,1.8T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/nmg/f342d10a20b8d026x.htm
