车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
别克 君越 2012款 2.4L SIDI豪雅版,降价急售,¥8.33,新车指导价27.80万(含税),2013-08,12.41万公里,国四,2.4,0次过户,2019-8,2019-6,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/bb149279d5609e51x.htm
吉利 远景 2015款 1.3T 手动尊贵型,严选车,3.44,原价3.71万,2016-03,3.83万公里,国五,1.3,0次过户,2020-3,2020-2,已过期,1.3T 133马力 L4,6档手动变速箱(MT),https://www.guazi.com/cq/8bb8e6c595a4d442x.htm
传祺GA6 2015款 1.8T 自动精英型,严选车,¥7.30,新车指导价15.20万(含税),2016-03,4.5万公里,国五,1.8,0次过户,2020-3,2020-3,2020-3,1.8T 177马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cq/f87d62015cfb6790x.htm
现代 领动 2016款 1.4T 双离合炫动·活力型,准新车,¥10.00,新车指导价14.10万(含税),2018-05,0.8万公里,国五,1.4,0次过户,2020-5,2020-5,已过期,1.4T 130马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/su/1e3a88b0f3fb7f2ex.htm
道奇 酷威 2014款 2.4L 两驱旅行版(进口),严选车,¥13.87,新车指导价32.60万(含税),2015-02,3.41万公里,国四,2.4,2次过户,2021-2,2019-5,已过期,2.4L 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/705c207f936b9ba3x.htm
奥迪A3 2015款 Limousine 40 TFSI 自动舒适型,严选车,¥15.73,新车指导价29.30万(含税),2016-02,3.25万公里,国五,1.8,0次过户,2020-2,2020-2,已过期,1.8T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cd/57c8a03eb2062ac6x.htm
日产NV200 2016款 改款 1.6L 手动豪华型,严选车,¥6.01,新车指导价11.70万(含税),2016-09,4.17万公里,国四,1.6,0次过户,2020-9,2019-9,已过期,1.6L 124马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/201e2ddb339e1c71x.htm
哈弗H2 2014款 1.5T 手动两驱尊贵版,严选车,¥5.33,新车指导价12.20万(含税),2015-03,6.21万公里,国四,1.5,0次过户,2021-3,2020-1,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cd/6dc0aa3161f02429x.htm
起亚 狮跑 2012款 2.0L 手动两驱版GL,0过户,¥5.21,新车指导价17.30万(含税),2012-10,8.54万公里,国四,2.0,0次过户,2019-10,2019-10,已过期,2.0L 142马力 L4,5档手动变速箱(MT),https://www.guazi.com/nmg/0a8279a6ff337a1ax.htm
长安 睿骋CC 2018款 1.5T 自动智雅型,严选车,¥9.67,新车指导价13.40万(含税),2018-03,1.43万公里,国五,1.5,1次过户,2020-3,2019-5,已过期,1.5T 156马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/0a2c9663c7b219d1x.htm
长安 逸动 2016款 1.6L 手动俊酷型,0过户,¥4.50,新车指导价7.80万(含税),2017-10,2.46万公里,国五,1.6,0次过户,2019-10,2020-6,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/ty/539b3fed2d646f14x.htm
现代 索纳塔九 2015款 1.6T GLX领先型,0过户,¥12.50,新车指导价22.60万(含税),2015-04,4.54万公里,国五,1.6,0次过户,2021-4,2020-4,2020-4,1.6T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/5d00f2ccc7663125x.htm
大众 宝来 2015款 质惠版 1.6L 手动时尚型,严选车,¥5.93,新车指导价11.40万(含税),2015-10,5.87万公里,国五,1.6,0次过户,2019-10,2019-10,2018-10,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/6b6caea05429a4f7x.htm
长安 逸动 2015款 1.6L 手动豪华型 国V,降价急售,¥4.50,新车指导价8.80万(含税),2016-01,5.81万公里,国五,1.6,0次过户,2020-1,2019-12,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/0332640717d03ec9x.htm
Jeep 指南者 2014款 2.4L 四驱豪华导航版(进口),严选车,¥11.75,新车指导价30.50万(含税),2014-01,6.38万公里,国五,2.4,1次过户,2020-1,2020-1,已过期,2.4L 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/7bcd60bff25ea7fcx.htm
东风风行 景逸X5 2013款 1.8T 手动尊享型,严选车,2.88,原价2.95万,2013-12,8.55万公里,国四,1.8,0次过户,2019-12,2019-12,已过期,1.8T 160马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/e8bcf335be497242x.htm
大众 速腾 2014款 1.4TSI 自动豪华型,降价急售,¥8.50,新车指导价18.20万(含税),2014-06,5.02万公里,国四,1.4,0次过户,2020-6,2019-6,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/wx/ec78267641244f03x.htm
雪佛兰 2015款 赛欧3 1.3L 手动理想版,降价急售,¥3.60,新车指导价6.80万(含税),2015-07,1.51万公里,国五,1.3,0次过户,2019-7,2019-6,已过期,1.3L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/luoyang/9aef4ea7818ed174x.htm
福特 翼搏 2017款 1.5L 自动尊贵型,严选车,¥8.14,新车指导价14.10万(含税),2017-11,2.41万公里,国五,1.5,0次过户,2019-11,2020-1,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/cd/397ed14a0dfd7131x.htm
奥迪A6L 2011款 2.0 TFSI 自动标准型,,¥13.70,新车指导价42.30万(含税),2012-04,5.52万公里,国四,2.0,2次过户,2020-4,2019-6,已过期,2.0T 170马力 L4,7档无级变速箱(CVT),https://www.guazi.com/hrb/f51685116cd9b5a5x.htm
Smart smart forfour 2016款 1.0L 52千瓦灵动版,严选车,8.23,原价8.69万,2017-02,2.58万公里,国五,1.0,0次过户,2021-2,2020-2,已过期,1.0L 71马力 L3,6档双离合变速箱(DCT),https://www.guazi.com/cq/bb4e819eddd7ac8dx.htm
别克 英朗 2013款 GT 1.6L 自动时尚版,严选车,¥5.91,新车指导价16.60万(含税),2014-09,5.69万公里,国四,1.6,0次过户,2020-9,2019-9,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/68b1fcbefba757bex.htm
吉利 金刚 2016款 1.5L 手动精英型,严选车,¥2.81,新车指导价5.40万(含税),2016-12,3.72万公里,国五,1.5,0次过户,2020-12,2019-12,已过期,1.5L 102马力 L4,5档手动变速箱(MT),https://www.guazi.com/nanchong/ea72096481042774x.htm
雪铁龙C5 2013款 2.0L 自动尊享型,严选车,6.86,原价7.19万,2013-06,11.83万公里,国四,2.0,1次过户,2019-6,2019-6,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/bab262f8d91c8d77x.htm
传祺GS4 2017款 235T 手动两驱豪华版,降价急售,¥7.30,新车指导价13.40万(含税),2017-01,4.54万公里,国五,1.5,0次过户,2021-1,2020-1,2020-1,1.5T 152马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/9ce3cf57171c556dx.htm
别克GL8 2015款 2.4L 豪华商务尊享版,严选车,15.50,原价15.61万,2015-05,10.82万公里,国五,2.4,0次过户,2021-5,2020-5,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/2082e894b1c57b6ex.htm
丰田 卡罗拉 2017款 改款 1.2T S-CVT GL,准新车,¥9.88,新车指导价12.80万(含税),2018-08,0.55万公里,国五,1.2,0次过户,2020-8,2019-8,已过期,1.2T 116马力 L4,8档无级变速箱(CVT),https://www.guazi.com/foshan/54f82c262f12918bx.htm
现代 瑞纳 2016款 1.4L 手动智能型GLS,0过户,¥4.70,新车指导价8.60万(含税),2016-06,4.52万公里,国五,1.4,0次过户,2020-6,2019-6,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/ty/9346835283a1c5c8x.htm
铃木 锋驭 2014款 1.6L CVT两驱精英型,0过户,¥6.24,新车指导价14.60万(含税),2014-10,5.81万公里,国四,1.6,0次过户,2020-10,2019-10,2019-10,1.6L 122马力 L4,7档无级变速箱(CVT),https://www.guazi.com/sz/1c3d4dba4e48e262x.htm
福特 蒙迪欧-致胜 2011款 2.3L 时尚型,严选车,5.69,原价6.04万,2012-09,9.2万公里,国四,2.3,1次过户,2019-9,2019-8,2019-8,2.3L 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/5d4d68cb8083fe74x.htm
现代 索纳塔九 2017款 1.6T GLX领先型,严选车,¥12.48,新车指导价22.60万(含税),2017-04,7.26万公里,国五,1.6,0次过户,2019-4,2019-4,已过期,1.6T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cd/0cd75cfa6e3b133ax.htm
日产 逍客 2011款 1.6XE 风 5MT 2WD,降价急售,¥5.00,新车指导价15.20万(含税),2012-10,14.25万公里,国四,1.6,1次过户,2019-9,2019-9,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/sjz/6626f18e2936e9ecx.htm
奥迪A6L 2012款 TFSI 标准型,严选车,¥19.72,新车指导价44.50万(含税),2013-12,8.4万公里,国四,2.0,1次过户,2019-12,2019-12,2019-12,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/cd/b1f36fa77f48ab9bx.htm
斯柯达 明锐 2014款 1.6L 手动逸俊版,严选车,¥5.23,新车指导价14.70万(含税),2013-12,6.49万公里,国四,1.6,2次过户,2019-12,2019-12,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/5973b2150a429395x.htm
日产 轩逸 2016款 1.6XV CVT智享版,严选车,9.22,原价9.82万,2017-03,3.18万公里,国五,1.6,0次过户,2021-3,2020-1,2020-1,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/cq/c17a83eea0c5083fx.htm
宝马1系 2013款 改款 116i 都市型(进口),严选车,11.71,原价11.91万,2014-05,9.02万公里,国四,1.6,1次过户,2020-5,2020-5,已过期,1.6T 136马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/cq/14cd749ad759b2c0x.htm
大众 桑塔纳 2016款 1.4L 手动风尚版,降价急售,¥6.00,新车指导价9.20万(含税),2018-01,4.25万公里,国五,1.4,1次过户,2020-1,2020-1,已过期,1.4L 90马力 L4,5档手动变速箱(MT),https://www.guazi.com/km/0d3ef7f4b478b25bx.htm
奔驰GLA级 2016款 GLA 200 动感型,0过户,¥18.80,新车指导价29.30万(含税),2016-11,4.63万公里,国五,1.6,0次过户,2020-11,2019-5,已过期,1.6T 156马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/2ccf27fb6e83f55bx.htm
荣威550 2008款 550D 1.8T 手动品逸版,严选车,¥2.99,新车指导价16.60万(含税),2009-07,4.15万公里,国三,1.8,0次过户,2019-7,2019-7,2019-7,1.8T 160马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/dafc1ca1183a07c7x.htm
中华V5 2014款 1.6L 手动舒适型,降价急售,¥4.16,新车指导价9.70万(含税),2016-01,4.16万公里,国四,1.6,0次过户,2020-1,2020-1,已过期,1.6L 118马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/727175255df405b9x.htm
现代 朗动 2015款 1.6L 自动尊贵型,严选车,¥7.41,新车指导价14.60万(含税),2016-07,8.2万公里,国四,1.6,0次过户,2020-7,2020-4,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/6188859b12c1318cx.htm
福特 福克斯 2012款 三厢 1.6L 自动风尚型,降价急售,¥6.30,新车指导价15.60万(含税),2015-06,4.74万公里,国四,1.6,0次过户,2019-6,2020-5,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/shaoxing/09a9684d2eb90cbbx.htm
奇瑞 瑞虎7 2018款 1.5T 自动精英版,严选车,¥7.68,新车指导价13.00万(含税),2018-06,1.29万公里,国五,1.5,0次过户,2020-6,2019-6,2019-6,1.5T 147马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/nanchong/437296d8a7ed84a5x.htm
大众 帕萨特 2015款 1.8TSI DSG尊荣版,0过户,¥14.20,新车指导价23.80万(含税),2016-03,4.51万公里,国五,1.8,0次过户,2020-3,2020-3,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/zz/3948eeb82c4698fcx.htm
铃木 雨燕 2011款 1.5L 手动运动版,严选车,¥2.58,新车指导价8.90万(含税),2011-04,8.98万公里,国四,1.5,0次过户,2020-4,2020-4,已过期,1.5L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/a3e2bb6a5d52baa1x.htm
福特 嘉年华 2011款 两厢 1.5L 自动时尚型,严选车,¥3.65,新车指导价10.60万(含税),2012-06,10.53万公里,国四,1.5,1次过户,2019-6,2019-6,已过期,1.5L 103马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/cd/467c396839e8d183x.htm
沃尔沃S60L 2015款 2.0T 智远版,严选车,¥15.08,新车指导价33.60万(含税),2014-08,6.5万公里,国五,2.0,1次过户,2020-8,2019-8,2018-3,2.0T 180马力 L5,6档手自一体变速箱(AT),https://www.guazi.com/cd/9cc079ac34467aaax.htm
比亚迪 宋MAX 2017款 1.5T 自动智联尊贵型 7座,严选车,¥8.74,新车指导价13.00万(含税),2018-02,2.54万公里,国五,1.5,0次过户,2020-2,2020-2,已过期,1.5T 154马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/cd/7b1c8b5d99e76323x.htm
马自达 睿翼 2010款 2.0L 自动豪华版,降价急售,¥6.50,新车指导价21.10万(含税),2012-01,10.54万公里,国四,2.0,2次过户,2020-1,2020-1,已过期,2.0L 147马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/tangshan/03f9c1874a68bd8ax.htm
凯迪拉克XTS 2013款 28T 豪华型,严选车,16.01,原价16.9万,2013-07,7.36万公里,国四,2.0,1次过户,2019-7,2020-4,已过期,2.0T 269马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/d42cc12418dfe895x.htm
别克 昂科拉 2014款 1.4T 自动两驱都市精英型,0过户,¥6.98,新车指导价17.40万(含税),2014-04,5.51万公里,国四,1.4,0次过户,2020-4,2019-4,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/6d71cf3cc749ed43x.htm
长安CS75 2016款 2.0L 手动领先型 国IV,0过户,¥5.80,新车指导价13.00万(含税),2014-12,8.75万公里,国五,2.0,0次过户,2020-12,2019-12,已过期,2.0L 158马力 L4,6档手动变速箱(MT),https://www.guazi.com/qd/e07dc68f39cdfadfx.htm
马自达3 2006款 2.0L 自动豪华型,严选车,4.09,原价4.37万,2009-09,4.35万公里,国四,2.0,1次过户,2019-9,2019-5,已过期,2.0L 150马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/cq/5baff153dc1ffe7ex.htm
福特 途睿欧 2017款 2.0T 自动精英版,严选车,¥14.10,新车指导价21.40万(含税),2017-04,3.72万公里,国五,2.0,1次过户,2021-4,2020-3,已过期,2.0T 203马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/020ed6ae5315f8aex.htm
吉利 博瑞 2015款 1.8T 旗舰型,严选车,8.59,原价8.66万,2015-10,5.44万公里,国五,1.8,0次过户,2019-10,2019-9,已过期,1.8T 163马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/mianyang/b311a8f499a9a5ffx.htm
大众 桑塔纳志俊 2008款 1.8L 手动实尚型,严选车,¥2.85,新车指导价10.30万(含税),2012-09,10.8万公里,国四,1.8,0次过户,2019-9,2019-9,已过期,1.8L 101马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/b0bb4f8162a79d21x.htm
哈弗H6 Coupe 2015款 蓝标 2.0T 手动四驱尊贵型,0过户,¥8.00,新车指导价18.40万(含税),2015-09,10.19万公里,国五,2.0,0次过户,2019-9,2019-9,已过期,2.0T 194马力 L4,6档手动变速箱(MT),https://www.guazi.com/cd/0143ba3f15cf17bdx.htm
Jeep 自由客 2015款 2.0L 运动版(进口),严选车,10.31,原价10.97万,2015-09,6.7万公里,国五,2.0,0次过户,2019-9,2019-9,2019-9,2.0L 156马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/7f3dd6d304f1d0e7x.htm
马自达3星骋 2011款 三厢 1.6L 自动精英型,0过户,¥5.20,新车指导价14.00万(含税),2012-07,7.59万公里,国四,1.6,0次过户,2019-7,2019-7,已过期,1.6L 107马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/xa/7a61e2d2886e538bx.htm
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,0过户,¥11.50,新车指导价20.60万(含税),2016-07,3.64万公里,国五,1.5,0次过户,2021-7,2019-7,已过期,1.5T 181马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nb/aee992c551004b82x.htm
奥迪Q5 2015款 40 TFSI 舒适型,0过户,¥25.00,新车指导价52.70万(含税),2015-05,13.18万公里,国五,2.0,0次过户,2021-5,2020-5,已过期,2.0T 224马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/wx/2013ead27e709e78x.htm
起亚K3 2013款 1.6L 自动GLS,0过户,¥6.50,新车指导价13.50万(含税),2015-06,5.36万公里,国四,1.6,0次过户,2019-6,2019-6,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/wh/26b8c0b449062bf2x.htm
路虎 发现神行 2017款 2.0T PURE,准新车,¥25.50,新车指导价39.90万(含税),2018-01,1.72万公里,国五,2.0,0次过户,2020-1,2020-1,2020-1,2.0T 241马力 L4,9档手自一体变速箱(AT),https://www.guazi.com/jiaxing/b0c6666264af10c0x.htm
奔驰GLA级 2016款 GLA 200 时尚型,严选车,19.70,原价19.82万,2016-11,3.57万公里,国五,1.6,0次过户,2020-11,2020-5,已过期,1.6T 156马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cd/4445780a164d5784x.htm
福特 福克斯 2012款 两厢 1.6L 自动舒适型,降价急售,¥5.21,新车指导价14.20万(含税),2013-11,10.07万公里,国四,1.6,0次过户,2019-11,2019-11,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/cd/e0eb37dcf64166d2x.htm
Jeep 指南者 2013款 2.4L 四驱豪华版(进口),严选车,8.26,原价8.71万,2013-05,15.04万公里,国四,2.4,1次过户,2019-5,2019-4,已过期,2.4L 170马力 L4,6档无级变速箱(CVT),https://www.guazi.com/cq/5d1e770e6135289ex.htm
大众POLO 2013款 1.6L 手动舒适版,0过户,¥4.30,新车指导价10.80万(含税),2012-12,4.68万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/su/d56783a9678012b5x.htm
现代 名图 2016款 1.6T 自动智能型GLS,0过户,¥11.00,新车指导价17.30万(含税),2017-04,1.54万公里,国五,1.6,0次过户,2021-4,2020-4,已过期,1.6T 175马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/xa/46a5dbdbbb58f8fax.htm
别克 凯越 2013款 1.5L 手动经典型,严选车,3.66,原价3.81万,2013-11,3.32万公里,国四,1.5,0次过户,2019-11,2019-11,2019-11,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/82f99d7be329afcax.htm
大众POLO 2016款 1.4L 手动风尚型,0过户,¥5.50,新车指导价8.20万(含税),2017-11,1.52万公里,国五,1.4,0次过户,2019-11,2019-11,已过期,1.4L 90马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/de43ca41c2709d6ax.htm
雪佛兰 迈锐宝 2013款 1.6T 自动豪华版,0过户,¥6.50,新车指导价23.10万(含税),2013-06,11.25万公里,国四,1.6,0次过户,2020-6,2019-7,已过期,1.6T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/deyang/377504fc9d1f39e9x.htm
大众 朗逸 2015款 1.6L 手动风尚版,降价急售,¥5.68,新车指导价11.90万(含税),2015-10,15.56万公里,国五,1.6,0次过户,2019-10,2019-10,2019-10,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/991c73b90e758c3ex.htm
本田 凌派 2013款 1.8L 自动豪华版,降价急售,¥8.85,新车指导价14.60万(含税),2013-08,3.73万公里,国四,1.8,0次过户,2019-8,2020-8,已过期,1.8L 139马力 L4,5档自动变速箱(AT),https://www.guazi.com/xa/7b314fc3b87472c2x.htm
北汽绅宝 绅宝D50 2014款 1.5L 手动舒适版,严选车,¥3.57,新车指导价8.90万(含税),2015-06,4.86万公里,国四,1.5,0次过户,2019-6,2019-5,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/mianyang/078d20442d10ed9fx.htm
长安CX20 2014款 1.4L 手动运动版 国V,严选车,2.53,原价2.66万,2015-05,10.49万公里,国五,1.4,1次过户,2019-5,2019-4,2019-4,1.4L 101马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/355ec607f5ff65adx.htm
宝马3系GT 2014款 328i 设计套装型(进口),0过户,¥25.00,新车指导价57.70万(含税),2015-03,2.29万公里,国五,2.0,0次过户,2021-3,2020-3,已过期,2.0T 245马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/nn/f69666146cb7bd80x.htm
荣威350 2010款 350C 1.5L 自动迅逸版,降价急售,¥3.68,新车指导价12.50万(含税),2012-04,8.22万公里,国四,1.5,1次过户,2020-4,2020-4,已过期,1.5L 109马力 L4,4档自动变速箱(AT),https://www.guazi.com/changzhou/0827a73f8a05ee27x.htm
哈弗H6 2015款 升级版 1.5T 手动两驱精英型,降价急售,¥6.05,新车指导价11.90万(含税),2015-06,5.2万公里,国四,1.5,0次过户,2019-6,2020-5,2020-5,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cc/d1b2a3c691330b0ex.htm
奔驰E级 2010款 E 200 CGI 优雅型(进口),严选车,¥15.54,新车指导价53.00万(含税),2010-12,7.82万公里,国四,1.8,0次过户,2019-12,2019-12,已过期,1.8T 184马力 L4,5档自动变速箱(AT),https://www.guazi.com/cd/71c8e66f7d7b1286x.htm
奔腾X80 2017款 1.8T 自动豪华型,0过户,¥8.20,新车指导价15.00万(含税),2017-05,3.19万公里,国五,1.8,0次过户,2021-5,2020-3,已过期,1.8T 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/c3c8ac514311481fx.htm
雪铁龙 C4世嘉 2016款 1.6L 自动舒适型,0过户,¥7.00,新车指导价12.00万(含税),2016-10,1.07万公里,国五,1.6,0次过户,2020-10,2019-10,已过期,1.6L 117马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/yibin/098d8e26258754f7x.htm
